,date,tenor,side,quantity,price
117,2023-06-27,tenor_2,SELL,0.6,74.18
118,2023-06-28,tenor_2,BUY,0.6,72.26
119,2023-06-29,tenor_2,SELL,0.6,74.03
120,2023-07-05,tenor_2,BUY,0.6,74.65
121,2023-07-06,tenor_2,SELL,0.6,76.65
122,2023-07-11,tenor_2,BUY,0.3,77.69
123,2023-07-12,tenor_2,SELL,0.3,79.4
124,2023-10-03,tenor_2,BUY,0.6,90.71
125,2023-10-04,tenor_2,SELL,0.6,90.92
126,2023-10-05,tenor_2,BUY,0.6,85.81
127,2023-10-09,tenor_2,SELL,0.6,84.58
128,2023-10-12,tenor_2,BUY,0.6,85.82
129,2023-10-13,tenor_2,SELL,0.6,86.0
130,2023-10-31,tenor_2,BUY,0.6,87.45
131,2023-11-01,tenor_2,SELL,0.6,87.41
132,2023-11-02,tenor_2,BUY,0.6,84.63
133,2023-11-03,tenor_2,SELL,0.6,86.85
134,2023-11-06,tenor_2,BUY,0.6,84.89
135,2023-11-07,tenor_2,SELL,0.6,85.18
136,2023-11-08,tenor_2,BUY,0.6,81.61
137,2023-11-10,tenor_2,SELL,0.6,80.01
138,2023-11-16,tenor_2,BUY,0.6,81.18
139,2023-11-20,tenor_2,SELL,0.6,80.61
140,2023-11-27,tenor_2,BUY,0.6,80.58
141,2023-11-29,tenor_2,SELL,0.6,81.68
142,2023-12-04,tenor_2,BUY,0.6,78.88
143,2023-12-11,tenor_2,SELL,0.6,75.84
144,2023-12-12,tenor_2,BUY,0.6,76.03
145,2023-12-15,tenor_2,SELL,0.6,76.61
146,2023-12-18,tenor_2,BUY,0.6,76.55
147,2023-12-19,tenor_2,SELL,0.6,77.95
148,2023-12-20,tenor_2,BUY,0.6,79.23
149,2023-12-21,tenor_2,SELL,0.6,79.7
150,2023-12-28,tenor_2,BUY,0.6,79.65
151,2024-01-04,tenor_2,SELL,0.6,78.25
152,2024-01-05,tenor_2,BUY,0.6,77.59
153,2024-01-08,tenor_2,SELL,0.6,78.76
154,2024-01-09,tenor_2,BUY,0.6,76.12
155,2024-01-10,tenor_2,SELL,0.6,77.59
156,2024-01-11,tenor_2,BUY,0.6,76.8
157,2024-01-12,tenor_2,SELL,0.6,77.41
158,2024-02-02,tenor_2,BUY,0.6,78.7
159,2024-02-06,tenor_2,SELL,0.6,77.99
160,2024-05-02,tenor_2,BUY,0.6,83.44
161,2024-05-03,tenor_2,SELL,0.6,83.67
162,2024-05-31,tenor_2,BUY,0.6,81.86
163,2024-06-03,tenor_2,SELL,0.6,81.62
164,2024-06-04,tenor_2,BUY,0.6,78.36
165,2024-06-06,tenor_2,SELL,0.6,78.41
166,2024-07-22,tenor_2,BUY,0.6,82.63
167,2024-07-23,tenor_2,SELL,0.6,82.4
168,2024-07-24,tenor_2,BUY,0.6,81.01
169,2024-07-25,tenor_2,SELL,0.6,81.71
170,2024-07-30,tenor_2,BUY,0.6,79.78
171,2024-08-01,tenor_2,SELL,0.6,80.72
172,2024-08-02,tenor_2,BUY,0.6,79.52
173,2024-08-08,tenor_2,SELL,0.6,78.33
174,2024-08-14,tenor_2,BUY,0.6,80.69
175,2024-08-16,tenor_2,SELL,0.6,81.04
176,2024-08-20,tenor_2,BUY,0.6,77.66
177,2024-08-23,tenor_2,SELL,0.6,77.22
178,2024-08-28,tenor_2,BUY,0.6,79.55
179,2024-08-29,tenor_2,SELL,0.6,78.65
180,2024-09-03,tenor_2,BUY,0.6,78.8
181,2024-09-19,tenor_2,SELL,0.6,73.65
182,2024-09-20,tenor_2,BUY,0.6,74.88
183,2024-09-25,tenor_2,SELL,0.6,75.17
184,2024-09-26,tenor_2,BUY,0.6,73.46
185,2024-10-04,tenor_2,SELL,0.6,77.62
186,2024-10-09,tenor_2,BUY,0.6,77.18
187,2024-10-11,tenor_2,SELL,0.6,79.4
188,2024-10-15,tenor_2,BUY,0.6,77.46
189,2024-10-22,tenor_2,SELL,0.6,74.29
190,2024-10-24,tenor_2,BUY,0.6,74.96
191,2024-10-28,tenor_2,SELL,0.6,76.05
192,2024-10-29,tenor_2,BUY,0.6,71.42
193,2024-10-31,tenor_2,SELL,0.6,72.55
194,2024-11-01,tenor_2,BUY,0.6,73.16
195,2024-11-05,tenor_2,SELL,0.6,75.08
196,2024-11-07,tenor_2,BUY,0.6,74.92
197,2024-11-08,tenor_2,SELL,0.6,75.63
198,2024-11-11,tenor_2,BUY,0.6,73.87
199,2024-11-19,tenor_2,SELL,0.6,73.3
200,2024-11-21,tenor_2,BUY,0.6,72.81
201,2024-11-22,tenor_2,SELL,0.6,74.23
202,2024-11-26,tenor_2,BUY,0.6,73.01
203,2024-11-29,tenor_2,SELL,0.6,72.83
204,2024-12-02,tenor_2,BUY,0.6,72.94
205,2024-12-04,tenor_2,SELL,0.6,73.62
206,2024-12-05,tenor_2,BUY,0.6,72.31
207,2024-12-12,tenor_2,SELL,0.6,73.52
208,2024-12-17,tenor_2,BUY,0.6,73.91
209,2024-12-23,tenor_2,SELL,0.3,72.94
210,2024-12-24,tenor_2,SELL,0.3,72.63
211,2024-12-27,tenor_2,BUY,0.6,73.26
212,2024-12-30,tenor_2,SELL,0.6,74.17
213,2024-12-31,tenor_2,BUY,0.6,74.39
