,date,tenor,side,quantity,price
0,2022-01-03,tenor_1,BUY,0.3,75.21
1,2022-01-04,tenor_1,SELL,0.6,76.08
2,2022-01-10,tenor_1,BUY,0.6,78.9
3,2022-01-12,tenor_1,SELL,0.6,81.22
4,2022-01-14,tenor_1,BUY,0.6,82.12
5,2022-01-18,tenor_1,SELL,0.6,83.82
6,2022-01-21,tenor_1,BUY,0.6,86.9
7,2022-01-26,tenor_1,SELL,0.6,85.6
8,2022-01-28,tenor_1,BUY,0.6,86.61
9,2022-02-01,tenor_1,SELL,0.6,88.15
10,2022-02-02,tenor_1,BUY,0.6,88.2
11,2022-02-03,tenor_1,SELL,0.6,88.26
12,2022-02-08,tenor_1,BUY,0.6,91.32
13,2022-02-10,tenor_1,SELL,0.6,89.66
14,2022-02-11,tenor_1,BUY,0.6,89.88
15,2022-02-14,tenor_1,SELL,0.6,93.1
16,2022-02-16,tenor_1,BUY,0.6,92.07
17,2022-02-17,tenor_1,SELL,0.6,93.66
18,2022-02-18,tenor_1,BUY,0.6,91.76
19,2022-02-23,tenor_1,SELL,0.6,92.35
20,2022-02-24,tenor_1,BUY,0.6,92.1
21,2022-03-01,tenor_1,SELL,0.6,95.72
22,2022-03-04,tenor_1,BUY,0.6,107.67
23,2022-03-07,tenor_1,SELL,0.6,115.68
24,2022-03-10,tenor_1,BUY,0.6,108.7
25,2022-03-14,tenor_1,SELL,0.6,109.33
26,2022-03-15,tenor_1,BUY,0.6,103.01
27,2022-03-18,tenor_1,SELL,0.6,102.98
28,2022-03-23,tenor_1,BUY,0.6,111.76
29,2022-03-24,tenor_1,SELL,0.6,114.93
30,2022-03-25,tenor_1,BUY,0.6,112.34
31,2022-03-31,tenor_1,SELL,0.6,107.82
32,2022-04-01,tenor_1,BUY,0.6,100.28
33,2022-04-05,tenor_1,SELL,0.6,103.28
34,2022-04-06,tenor_1,BUY,0.6,101.96
35,2022-04-13,tenor_1,SELL,0.6,100.6
36,2022-04-19,tenor_1,BUY,0.6,108.21
37,2022-04-27,tenor_1,SELL,0.6,101.7
38,2022-04-28,tenor_1,BUY,0.6,102.02
39,2022-04-29,tenor_1,SELL,0.6,105.36
40,2022-05-02,tenor_1,BUY,0.6,104.69
41,2022-05-05,tenor_1,SELL,0.6,107.81
42,2022-05-10,tenor_1,BUY,0.6,103.09
43,2022-05-12,tenor_1,SELL,0.6,105.71
44,2022-05-18,tenor_1,BUY,0.6,112.4
45,2022-05-20,tenor_1,SELL,0.6,112.21
46,2022-05-24,tenor_1,BUY,0.6,110.29
47,2022-05-27,tenor_1,SELL,0.6,114.09
48,2022-06-01,tenor_1,BUY,0.6,114.67
49,2022-06-03,tenor_1,SELL,0.6,116.87
50,2022-06-10,tenor_1,BUY,0.6,121.51
51,2022-06-14,tenor_1,SELL,0.6,120.93
52,2022-06-15,tenor_1,BUY,0.6,118.93
53,2022-06-17,tenor_1,SELL,0.6,117.59
54,2022-06-21,tenor_1,BUY,0.6,109.56
55,2022-07-08,tenor_1,SELL,0.6,102.73
56,2022-07-12,tenor_1,BUY,0.6,104.09
57,2022-07-18,tenor_1,SELL,0.6,97.59
58,2022-07-20,tenor_1,BUY,0.6,104.22
59,2022-08-24,tenor_1,SELL,0.6,93.74
60,2022-08-25,tenor_1,BUY,0.6,94.89
61,2022-08-30,tenor_1,SELL,0.6,97.01
62,2022-08-31,tenor_1,BUY,0.6,91.64
63,2022-09-12,tenor_1,SELL,0.6,86.79
64,2022-09-13,tenor_1,BUY,0.6,87.78
65,2022-09-29,tenor_1,SELL,0.3,82.15
66,2022-09-30,tenor_1,BUY,0.3,81.23
67,2022-10-04,tenor_1,SELL,0.6,83.63
68,2022-10-06,tenor_1,BUY,0.6,87.76
69,2022-10-10,tenor_1,SELL,0.6,92.64
70,2022-10-11,tenor_1,BUY,0.6,91.13
71,2022-10-14,tenor_1,SELL,0.6,89.11
72,2022-10-17,tenor_1,BUY,0.6,85.61
73,2022-10-27,tenor_1,SELL,0.6,87.91
74,2022-10-28,tenor_1,BUY,0.6,89.08
