,date,tenor,side,quantity,price
0,2017-01-03,tenor_1,BUY,0.3,53.72
1,2017-03-31,tenor_1,SELL,0.6,50.35
2,2017-04-03,tenor_1,BUY,0.6,50.6
3,2017-04-11,tenor_1,SELL,0.6,53.08
4,2017-04-12,tenor_1,BUY,0.3,53.4
5,2017-04-13,tenor_1,BUY,0.3,53.11
6,2017-05-22,tenor_1,SELL,0.3,50.33
7,2017-05-23,tenor_1,BUY,0.3,50.73
8,2017-05-24,tenor_1,SELL,0.6,51.47
9,2017-05-25,tenor_1,BUY,0.6,51.36
10,2017-07-03,tenor_1,SELL,0.6,46.04
11,2017-07-06,tenor_1,BUY,0.6,45.13
12,2017-07-26,tenor_1,SELL,0.6,47.89
13,2017-08-02,tenor_1,BUY,0.6,49.16
14,2017-11-07,tenor_1,SELL,0.6,57.35
15,2017-11-08,tenor_1,BUY,0.6,57.2
