,date,tenor,side,quantity,price
0,2017-01-03,tenor_1,SELL,0.3,53.72
1,2017-01-10,tenor_1,BUY,0.6,51.96
2,2017-01-12,tenor_1,SELL,0.6,52.25
3,2017-01-19,tenor_1,BUY,0.6,51.08
4,2017-01-20,tenor_1,SELL,0.6,51.37
5,2017-02-08,tenor_1,BUY,0.3,52.17
6,2017-02-09,tenor_1,SELL,0.3,52.34
7,2017-03-03,tenor_1,BUY,0.6,52.61
8,2017-03-06,tenor_1,SELL,0.6,53.33
9,2017-03-09,tenor_1,BUY,0.6,50.28
10,2017-03-16,tenor_1,SELL,0.6,48.86
11,2017-04-20,tenor_1,BUY,0.6,50.44
12,2017-04-26,tenor_1,SELL,0.6,49.56
13,2017-05-03,tenor_1,BUY,0.6,47.66
14,2017-05-04,tenor_1,SELL,0.6,47.82
15,2017-05-05,tenor_1,BUY,0.6,45.52
16,2017-05-08,tenor_1,SELL,0.3,46.22
17,2017-05-09,tenor_1,SELL,0.3,46.43
18,2017-05-26,tenor_1,BUY,0.6,48.9
19,2017-05-30,tenor_1,SELL,0.6,49.8
20,2017-06-01,tenor_1,BUY,0.6,48.32
21,2017-06-02,tenor_1,SELL,0.6,48.36
22,2017-06-05,tenor_1,BUY,0.6,47.66
23,2017-06-07,tenor_1,SELL,0.6,48.19
24,2017-06-08,tenor_1,BUY,0.6,45.72
25,2017-06-12,tenor_1,SELL,0.6,45.83
26,2017-06-15,tenor_1,BUY,0.6,44.73
27,2017-06-19,tenor_1,SELL,0.6,44.74
28,2017-06-21,tenor_1,BUY,0.6,43.23
29,2017-06-26,tenor_1,SELL,0.6,43.01
30,2017-07-10,tenor_1,BUY,0.6,44.23
31,2017-07-11,tenor_1,SELL,0.6,44.4
