,date,tenor,side,quantity,price
0,2021-01-04,tenor_1,BUY,0.3,48.52
1,2021-01-06,tenor_1,SELL,0.6,49.93
2,2021-01-19,tenor_1,BUY,0.6,52.36
3,2021-02-03,tenor_1,SELL,0.6,54.76
4,2021-02-12,tenor_1,BUY,0.3,58.24
5,2021-02-16,tenor_1,SELL,0.3,59.47
6,2021-02-19,tenor_1,BUY,0.3,60.52
7,2021-02-22,tenor_1,BUY,0.3,59.24
8,2021-02-23,tenor_1,SELL,0.6,61.49
9,2021-03-01,tenor_1,BUY,0.6,61.5
10,2021-03-05,tenor_1,SELL,0.6,63.83
11,2021-03-10,tenor_1,BUY,0.6,64.01
12,2021-03-12,tenor_1,SELL,0.6,66.02
13,2021-03-15,tenor_1,BUY,0.6,65.61
14,2021-04-15,tenor_1,SELL,0.6,63.15
15,2021-04-20,tenor_1,BUY,0.6,63.38
16,2021-04-29,tenor_1,SELL,0.3,63.86
17,2021-04-30,tenor_1,SELL,0.3,65.01
18,2021-05-03,tenor_1,BUY,0.6,63.58
19,2021-05-05,tenor_1,SELL,0.6,65.69
20,2021-05-06,tenor_1,BUY,0.6,65.63
21,2021-05-25,tenor_1,SELL,0.6,66.05
22,2021-05-27,tenor_1,BUY,0.6,66.21
23,2021-05-28,tenor_1,SELL,0.3,66.85
24,2021-06-01,tenor_1,BUY,0.3,66.32
25,2021-06-02,tenor_1,SELL,0.6,67.72
26,2021-06-08,tenor_1,BUY,0.6,69.23
27,2021-06-09,tenor_1,SELL,0.6,70.05
28,2021-06-10,tenor_1,BUY,0.6,69.96
29,2021-06-14,tenor_1,SELL,0.6,70.91
30,2021-06-18,tenor_1,BUY,0.6,71.04
31,2021-06-21,tenor_1,SELL,0.3,71.64
32,2021-06-22,tenor_1,SELL,0.3,73.66
33,2021-06-29,tenor_1,BUY,0.6,72.91
34,2021-07-01,tenor_1,SELL,0.3,73.47
35,2021-07-02,tenor_1,SELL,0.3,75.23
36,2021-07-07,tenor_1,BUY,0.6,73.37
37,2021-07-12,tenor_1,SELL,0.6,74.56
38,2021-07-15,tenor_1,BUY,0.6,73.13
39,2021-07-23,tenor_1,SELL,0.6,71.91
40,2021-07-28,tenor_1,BUY,0.6,71.65
41,2021-07-30,tenor_1,SELL,0.6,73.62
42,2021-08-03,tenor_1,BUY,0.6,71.26
43,2021-08-25,tenor_1,SELL,0.6,67.54
44,2021-08-27,tenor_1,BUY,0.6,67.42
45,2021-08-30,tenor_1,SELL,0.6,68.74
46,2021-08-31,tenor_1,BUY,0.6,69.21
47,2021-09-16,tenor_1,SELL,0.6,72.61
48,2021-09-20,tenor_1,BUY,0.6,71.97
49,2021-09-24,tenor_1,SELL,0.6,73.3
50,2021-09-29,tenor_1,BUY,0.6,75.29
51,2021-10-05,tenor_1,SELL,0.6,77.62
52,2021-10-07,tenor_1,BUY,0.6,77.43
53,2021-10-11,tenor_1,SELL,0.6,79.35
54,2021-10-14,tenor_1,BUY,0.3,80.44
55,2021-10-15,tenor_1,SELL,0.3,81.31
56,2021-10-22,tenor_1,BUY,0.6,82.5
57,2021-10-25,tenor_1,SELL,0.6,83.76
58,2021-10-28,tenor_1,BUY,0.6,82.66
59,2021-11-01,tenor_1,SELL,0.6,83.57
60,2021-11-04,tenor_1,BUY,0.6,80.86
61,2021-11-09,tenor_1,SELL,0.6,81.93
62,2021-11-11,tenor_1,BUY,0.6,81.34
63,2021-12-08,tenor_1,SELL,0.6,72.05
64,2021-12-10,tenor_1,BUY,0.6,70.94
65,2021-12-23,tenor_1,SELL,0.6,72.76
