,date,tenor,side,quantity,price
0,2021-01-04,tenor_1,SELL,0.3,48.52
1,2021-03-03,tenor_1,BUY,0.6,59.75
2,2021-03-04,tenor_1,SELL,0.6,61.28
3,2021-03-19,tenor_1,BUY,0.6,60.0
4,2021-03-22,tenor_1,SELL,0.6,61.42
5,2021-03-24,tenor_1,BUY,0.6,57.76
6,2021-03-25,tenor_1,SELL,0.6,61.18
7,2021-03-26,tenor_1,BUY,0.3,58.56
8,2021-03-29,tenor_1,SELL,0.3,60.97
9,2021-05-20,tenor_1,BUY,0.6,63.36
10,2021-05-24,tenor_1,SELL,0.6,63.58
11,2021-07-08,tenor_1,BUY,0.6,72.2
12,2021-07-09,tenor_1,SELL,0.6,72.94
13,2021-07-16,tenor_1,BUY,0.6,71.65
14,2021-07-19,tenor_1,SELL,0.6,71.81
15,2021-07-20,tenor_1,BUY,0.6,66.42
16,2021-07-22,tenor_1,SELL,0.6,70.3
17,2021-08-03,tenor_1,BUY,0.6,71.26
18,2021-08-11,tenor_1,SELL,0.6,68.29
19,2021-08-17,tenor_1,BUY,0.6,67.29
20,2021-08-24,tenor_1,SELL,0.6,65.64
21,2021-11-04,tenor_1,BUY,0.6,80.86
22,2021-11-08,tenor_1,SELL,0.6,81.27
23,2021-11-18,tenor_1,BUY,0.6,78.36
24,2021-11-19,tenor_1,SELL,0.6,79.01
25,2021-11-22,tenor_1,BUY,0.6,76.1
26,2021-11-23,tenor_1,SELL,0.6,76.75
27,2021-11-29,tenor_1,BUY,0.6,68.15
28,2021-12-07,tenor_1,SELL,0.6,69.49
29,2021-12-21,tenor_1,BUY,0.6,68.23
30,2021-12-22,tenor_1,SELL,0.6,71.12
