,date,tenor,side,quantity,price
0,2011-06-01,tenor_1,BUY,0.3,102.7
1,2011-12-14,tenor_1,SELL,0.6,100.14
2,2011-12-15,tenor_1,BUY,0.6,94.95
3,2012-01-04,tenor_1,SELL,0.6,102.96
4,2012-01-05,tenor_1,BUY,0.6,103.22
5,2012-07-02,tenor_1,SELL,0.6,84.96
6,2012-07-03,tenor_1,BUY,0.6,83.75
7,2013-06-28,tenor_1,SELL,0.6,97.05
8,2013-07-01,tenor_1,BUY,0.6,96.56
9,2013-07-02,tenor_1,SELL,0.3,97.99
10,2013-07-03,tenor_1,SELL,0.3,99.6
11,2013-07-09,tenor_1,BUY,0.6,103.14
12,2013-07-11,tenor_1,SELL,0.6,106.52
13,2013-07-12,tenor_1,BUY,0.6,104.91
14,2013-07-15,tenor_1,SELL,0.6,105.95
15,2013-07-16,tenor_1,BUY,0.6,106.32
16,2013-07-19,tenor_1,SELL,0.6,108.04
17,2013-07-23,tenor_1,BUY,0.6,106.91
18,2013-07-24,tenor_1,SELL,0.6,107.23
19,2013-07-25,tenor_1,BUY,0.6,105.39
20,2013-07-26,tenor_1,SELL,0.6,105.49
21,2013-07-29,tenor_1,BUY,0.6,104.7
22,2013-08-01,tenor_1,SELL,0.6,105.03
23,2013-08-05,tenor_1,BUY,0.6,106.94
24,2013-08-12,tenor_1,SELL,0.6,105.97
25,2013-08-13,tenor_1,BUY,0.6,106.11
26,2013-08-28,tenor_1,SELL,0.6,109.01
27,2013-08-29,tenor_1,BUY,0.6,110.1
28,2013-09-19,tenor_1,SELL,0.6,108.07
29,2013-09-20,tenor_1,BUY,0.6,106.39
30,2014-02-19,tenor_1,SELL,0.6,102.43
31,2014-02-20,tenor_1,BUY,0.6,103.31
32,2014-03-04,tenor_1,SELL,0.6,104.92
33,2014-03-05,tenor_1,BUY,0.6,103.33
34,2014-04-09,tenor_1,SELL,0.3,102.56
35,2014-04-10,tenor_1,BUY,0.3,103.6
36,2014-09-17,tenor_1,SELL,0.6,94.88
37,2014-09-18,tenor_1,BUY,0.6,94.42
38,2014-09-30,tenor_1,SELL,0.3,94.57
39,2014-10-01,tenor_1,BUY,0.3,91.16
40,2014-10-17,tenor_1,SELL,0.6,82.7
41,2014-10-20,tenor_1,BUY,0.6,82.75
42,2014-11-17,tenor_1,SELL,0.3,75.82
43,2014-11-18,tenor_1,BUY,0.3,75.64
44,2014-12-02,tenor_1,SELL,0.6,69.0
45,2014-12-03,tenor_1,BUY,0.6,66.88
46,2014-12-22,tenor_1,SELL,0.3,56.52
47,2014-12-23,tenor_1,BUY,0.3,55.26
48,2015-01-15,tenor_1,SELL,0.6,48.48
49,2015-01-16,tenor_1,BUY,0.6,46.25
50,2015-01-20,tenor_1,SELL,0.6,48.69
51,2015-01-21,tenor_1,BUY,0.6,46.39
52,2015-01-22,tenor_1,SELL,0.6,47.78
53,2015-01-23,tenor_1,BUY,0.6,46.31
54,2015-02-02,tenor_1,SELL,0.6,48.24
55,2015-02-03,tenor_1,BUY,0.6,49.57
56,2015-02-04,tenor_1,SELL,0.6,53.05
57,2015-02-05,tenor_1,BUY,0.6,48.45
58,2015-04-07,tenor_1,SELL,0.6,52.14
59,2015-04-08,tenor_1,BUY,0.6,53.98
60,2015-04-16,tenor_1,SELL,0.6,56.39
61,2015-04-17,tenor_1,BUY,0.6,56.71
62,2015-06-01,tenor_1,SELL,0.6,60.3
63,2015-06-02,tenor_1,BUY,0.6,60.2
64,2015-08-28,tenor_1,SELL,0.6,42.56
65,2015-09-02,tenor_1,BUY,0.6,45.41
66,2015-09-11,tenor_1,SELL,0.6,45.92
67,2015-09-14,tenor_1,BUY,0.6,44.63
68,2015-09-17,tenor_1,SELL,0.6,47.15
69,2015-09-18,tenor_1,BUY,0.6,46.9
70,2015-09-22,tenor_1,SELL,0.6,46.68
71,2015-09-23,tenor_1,BUY,0.6,45.83
72,2015-10-05,tenor_1,SELL,0.3,45.54
73,2015-10-06,tenor_1,SELL,0.3,46.26
74,2015-10-08,tenor_1,BUY,0.6,47.81
75,2015-10-09,tenor_1,SELL,0.6,49.43
76,2015-10-12,tenor_1,BUY,0.6,49.63
77,2015-10-15,tenor_1,SELL,0.3,46.64
78,2015-10-16,tenor_1,BUY,0.3,46.38
79,2015-10-19,tenor_1,SELL,0.6,47.26
80,2015-10-20,tenor_1,BUY,0.6,45.89
81,2015-10-29,tenor_1,SELL,0.6,45.94
82,2015-10-30,tenor_1,BUY,0.6,46.06
83,2015-11-02,tenor_1,SELL,0.6,46.59
84,2015-11-03,tenor_1,BUY,0.6,46.14
85,2015-11-04,tenor_1,SELL,0.6,47.9
86,2015-11-05,tenor_1,BUY,0.6,46.32
87,2015-12-04,tenor_1,SELL,0.3,41.08
88,2015-12-07,tenor_1,BUY,0.3,39.97
89,2015-12-16,tenor_1,SELL,0.6,37.35
90,2015-12-17,tenor_1,BUY,0.6,35.52
91,2015-12-23,tenor_1,SELL,0.6,36.14
92,2015-12-29,tenor_1,BUY,0.6,36.81
93,2015-12-30,tenor_1,SELL,0.6,37.87
94,2015-12-31,tenor_1,BUY,0.6,36.6
95,2016-01-04,tenor_1,SELL,0.6,37.04
96,2016-01-05,tenor_1,BUY,0.6,36.76
97,2016-01-15,tenor_1,SELL,0.6,31.2
98,2016-01-19,tenor_1,BUY,0.6,29.42
99,2016-01-22,tenor_1,SELL,0.6,29.53
100,2016-01-26,tenor_1,BUY,0.6,30.34
101,2016-01-27,tenor_1,SELL,0.6,31.45
102,2016-02-02,tenor_1,BUY,0.6,31.62
103,2016-02-04,tenor_1,SELL,0.6,32.28
104,2016-02-05,tenor_1,BUY,0.6,31.72
105,2016-02-16,tenor_1,SELL,0.6,29.44
106,2016-02-17,tenor_1,BUY,0.6,29.04
107,2016-02-18,tenor_1,SELL,0.6,30.66
108,2016-02-19,tenor_1,BUY,0.6,30.77
109,2016-02-23,tenor_1,SELL,0.6,31.48
110,2016-02-24,tenor_1,BUY,0.6,31.87
111,2016-02-25,tenor_1,SELL,0.3,32.15
112,2016-02-26,tenor_1,SELL,0.3,33.07
113,2016-02-29,tenor_1,BUY,0.6,32.78
114,2016-03-01,tenor_1,SELL,0.6,33.75
115,2016-03-03,tenor_1,BUY,0.6,34.66
116,2016-03-07,tenor_1,SELL,0.6,35.92
117,2016-03-09,tenor_1,BUY,0.6,36.5
118,2016-03-10,tenor_1,SELL,0.6,38.29
119,2016-03-11,tenor_1,BUY,0.6,37.84
120,2016-03-17,tenor_1,SELL,0.6,38.46
121,2016-03-21,tenor_1,BUY,0.6,39.44
122,2016-03-23,tenor_1,SELL,0.6,41.45
123,2016-03-24,tenor_1,BUY,0.6,39.79
124,2016-04-07,tenor_1,SELL,0.6,37.75
125,2016-04-08,tenor_1,BUY,0.6,37.26
126,2016-04-11,tenor_1,SELL,0.6,39.72
127,2016-04-12,tenor_1,BUY,0.6,40.36
128,2016-04-13,tenor_1,SELL,0.6,42.17
129,2016-04-14,tenor_1,BUY,0.6,41.76
130,2016-04-20,tenor_1,SELL,0.3,41.08
131,2016-04-21,tenor_1,SELL,0.3,42.63
132,2016-04-22,tenor_1,BUY,0.6,43.18
133,2016-04-25,tenor_1,SELL,0.6,43.73
134,2016-04-26,tenor_1,BUY,0.6,42.64
135,2016-04-27,tenor_1,SELL,0.6,44.04
136,2016-05-02,tenor_1,BUY,0.6,45.92
137,2016-05-06,tenor_1,SELL,0.6,44.32
138,2016-05-10,tenor_1,BUY,0.6,43.44
139,2016-05-11,tenor_1,SELL,0.6,44.66
140,2016-05-16,tenor_1,BUY,0.6,46.21
141,2016-05-17,tenor_1,SELL,0.6,47.72
142,2016-05-19,tenor_1,BUY,0.6,48.19
143,2016-05-24,tenor_1,SELL,0.6,48.08
144,2016-06-02,tenor_1,BUY,0.3,49.01
145,2016-06-03,tenor_1,SELL,0.3,49.17
146,2016-06-06,tenor_1,BUY,0.6,48.62
147,2016-06-07,tenor_1,SELL,0.6,49.69
148,2016-06-10,tenor_1,BUY,0.6,50.56
149,2016-06-20,tenor_1,SELL,0.6,47.98
150,2016-06-22,tenor_1,BUY,0.6,48.85
151,2016-06-24,tenor_1,SELL,0.6,50.11
152,2016-06-27,tenor_1,BUY,0.6,47.64
153,2016-06-29,tenor_1,SELL,0.6,47.85
154,2016-07-01,tenor_1,BUY,0.6,48.33
155,2016-07-05,tenor_1,SELL,0.6,48.99
156,2016-07-06,tenor_1,BUY,0.6,46.6
157,2016-07-07,tenor_1,SELL,0.6,47.43
158,2016-07-08,tenor_1,BUY,0.6,45.14
159,2016-07-13,tenor_1,SELL,0.6,46.8
160,2016-07-14,tenor_1,BUY,0.6,44.75
161,2016-08-04,tenor_1,SELL,0.6,40.83
162,2016-08-08,tenor_1,BUY,0.6,41.8
163,2016-08-12,tenor_1,SELL,0.6,43.49
164,2016-08-15,tenor_1,BUY,0.6,44.49
165,2016-08-16,tenor_1,SELL,0.6,45.74
166,2016-08-17,tenor_1,BUY,0.6,46.58
167,2016-08-19,tenor_1,SELL,0.6,48.22
168,2016-08-22,tenor_1,BUY,0.6,48.52
169,2016-08-24,tenor_1,SELL,0.6,48.1
170,2016-08-25,tenor_1,BUY,0.6,46.77
171,2016-09-06,tenor_1,SELL,0.3,44.44
172,2016-09-07,tenor_1,BUY,0.3,44.83
173,2016-09-09,tenor_1,SELL,0.6,47.62
174,2016-09-12,tenor_1,BUY,0.6,45.88
175,2016-09-22,tenor_1,SELL,0.6,45.34
176,2016-09-26,tenor_1,BUY,0.6,44.48
177,2016-09-27,tenor_1,SELL,0.6,45.93
178,2016-09-28,tenor_1,BUY,0.6,44.67
179,2016-09-29,tenor_1,SELL,0.6,47.05
180,2016-10-05,tenor_1,BUY,0.6,48.69
181,2016-10-06,tenor_1,SELL,0.6,49.83
182,2016-10-07,tenor_1,BUY,0.6,50.44
