,date,tenor,side,quantity,price
0,2020-01-02,tenor_1,BUY,0.3,61.06
1,2020-04-03,tenor_1,SELL,0.6,25.32
2,2020-04-07,tenor_1,BUY,0.6,26.08
3,2020-04-22,tenor_1,SELL,0.3,10.01
4,2020-07-16,tenor_1,SELL,0.3,41.2
5,2020-07-20,tenor_1,BUY,0.6,40.59
6,2020-07-21,tenor_1,SELL,0.6,40.81
7,2020-07-24,tenor_1,BUY,0.6,41.07
8,2020-07-28,tenor_1,SELL,0.6,41.6
9,2020-07-29,tenor_1,BUY,0.6,41.04
10,2020-08-05,tenor_1,SELL,0.6,41.7
11,2020-08-10,tenor_1,BUY,0.6,41.22
12,2020-08-13,tenor_1,SELL,0.6,42.67
13,2020-08-14,tenor_1,BUY,0.6,42.24
14,2020-09-17,tenor_1,SELL,0.6,40.16
15,2020-09-22,tenor_1,BUY,0.6,39.31
16,2020-10-07,tenor_1,SELL,0.6,40.67
17,2020-10-08,tenor_1,BUY,0.6,39.95
18,2020-10-09,tenor_1,SELL,0.6,41.19
19,2020-10-12,tenor_1,BUY,0.6,40.6
20,2020-11-05,tenor_1,SELL,0.6,39.15
21,2020-11-06,tenor_1,BUY,0.6,38.79
22,2020-11-10,tenor_1,SELL,0.6,40.29
23,2020-11-13,tenor_1,BUY,0.6,41.12
24,2020-11-24,tenor_1,SELL,0.6,43.06
25,2020-12-01,tenor_1,BUY,0.6,45.34
26,2020-12-07,tenor_1,SELL,0.6,46.26
27,2020-12-08,tenor_1,BUY,0.6,45.76
28,2020-12-16,tenor_1,SELL,0.3,47.62
29,2020-12-17,tenor_1,BUY,0.3,47.82
30,2020-12-18,tenor_1,SELL,0.6,48.36
31,2020-12-22,tenor_1,BUY,0.6,47.74
