,date,tenor,side,quantity,price
0,2020-01-02,tenor_1,SELL,0.3,61.06
1,2020-01-28,tenor_1,BUY,0.3,53.14
2,2020-01-29,tenor_1,SELL,0.3,53.48
3,2020-02-04,tenor_1,BUY,0.6,50.11
4,2020-02-06,tenor_1,SELL,0.6,50.75
5,2020-02-11,tenor_1,BUY,0.6,49.57
6,2020-02-12,tenor_1,SELL,0.6,49.94
7,2020-02-25,tenor_1,BUY,0.6,51.43
8,2020-03-03,tenor_1,SELL,0.6,46.75
9,2020-03-06,tenor_1,BUY,0.6,45.9
10,2020-03-26,tenor_1,SELL,0.3,24.49
11,2020-03-27,tenor_1,BUY,0.3,22.6
12,2020-04-02,tenor_1,SELL,0.6,20.31
13,2020-04-22,tenor_1,BUY,0.3,10.01
14,2020-07-16,tenor_1,SELL,0.3,41.2
15,2020-09-08,tenor_1,BUY,0.6,39.77
16,2020-09-15,tenor_1,SELL,0.3,37.26
17,2020-09-16,tenor_1,SELL,0.3,38.28
18,2020-09-30,tenor_1,BUY,0.6,39.29
19,2020-10-01,tenor_1,SELL,0.6,40.22
20,2020-10-05,tenor_1,BUY,0.6,37.05
21,2020-10-06,tenor_1,SELL,0.6,39.22
22,2020-10-22,tenor_1,BUY,0.6,40.03
23,2020-10-23,tenor_1,SELL,0.6,40.64
24,2020-10-27,tenor_1,BUY,0.6,38.56
25,2020-10-28,tenor_1,SELL,0.6,39.57
26,2020-10-29,tenor_1,BUY,0.6,37.39
27,2020-11-03,tenor_1,SELL,0.6,36.81
