,date,tenor,side,quantity,price
0,2013-01-02,tenor_1,SELL,0.3,91.82
1,2013-07-25,tenor_1,BUY,0.6,105.39
2,2013-07-26,tenor_1,SELL,0.6,105.49
3,2013-09-11,tenor_1,BUY,0.6,107.39
4,2013-09-12,tenor_1,SELL,0.6,107.56
5,2013-09-17,tenor_1,BUY,0.3,106.59
6,2013-09-18,tenor_1,BUY,0.3,105.42
7,2013-09-19,tenor_1,SELL,0.6,108.07
8,2013-09-20,tenor_1,BUY,0.3,106.39
9,2013-09-23,tenor_1,SELL,0.3,104.67
10,2014-10-01,tenor_1,BUY,0.6,91.16
11,2014-10-20,tenor_1,SELL,0.6,82.75
12,2014-10-21,tenor_1,BUY,0.6,82.71
13,2014-10-22,tenor_1,SELL,0.6,82.81
14,2014-10-23,tenor_1,BUY,0.6,80.52
15,2014-10-24,tenor_1,SELL,0.6,82.09
16,2014-11-05,tenor_1,BUY,0.6,77.19
17,2014-11-06,tenor_1,SELL,0.6,78.68
18,2014-11-13,tenor_1,BUY,0.6,77.18
19,2014-11-17,tenor_1,SELL,0.6,75.82
20,2014-11-19,tenor_1,BUY,0.6,74.61
21,2014-11-20,tenor_1,SELL,0.3,74.58
22,2014-11-21,tenor_1,SELL,0.3,75.58
23,2014-12-01,tenor_1,BUY,0.6,66.15
24,2014-12-18,tenor_1,SELL,0.3,56.47
25,2014-12-19,tenor_1,BUY,0.3,54.11
26,2014-12-22,tenor_1,SELL,0.6,56.52
27,2014-12-30,tenor_1,BUY,0.6,53.61
28,2015-01-20,tenor_1,SELL,0.6,48.69
29,2015-01-21,tenor_1,BUY,0.6,46.39
30,2015-01-22,tenor_1,SELL,0.6,47.78
31,2015-01-23,tenor_1,BUY,0.6,46.31
32,2015-01-26,tenor_1,SELL,0.6,45.59
33,2015-01-27,tenor_1,BUY,0.6,45.15
34,2015-01-28,tenor_1,SELL,0.6,46.23
35,2015-07-07,tenor_1,BUY,0.6,52.53
36,2015-07-10,tenor_1,SELL,0.6,52.78
37,2015-08-04,tenor_1,BUY,0.6,45.17
38,2015-08-07,tenor_1,SELL,0.3,44.66
39,2015-08-10,tenor_1,BUY,0.3,43.87
40,2015-08-11,tenor_1,SELL,0.6,44.96
41,2015-08-25,tenor_1,BUY,0.6,38.24
42,2015-08-27,tenor_1,SELL,0.6,38.6
43,2015-09-10,tenor_1,BUY,0.6,44.15
44,2015-09-11,tenor_1,SELL,0.6,45.92
45,2015-09-15,tenor_1,BUY,0.6,44.0
46,2015-09-17,tenor_1,SELL,0.6,47.15
47,2015-09-21,tenor_1,BUY,0.6,44.68
48,2015-09-22,tenor_1,SELL,0.6,46.68
49,2015-09-24,tenor_1,BUY,0.3,44.48
50,2015-09-25,tenor_1,SELL,0.3,44.91
51,2015-10-13,tenor_1,BUY,0.3,47.1
52,2015-10-14,tenor_1,BUY,0.3,46.66
53,2015-10-15,tenor_1,SELL,0.6,46.64
54,2015-11-09,tenor_1,BUY,0.3,44.29
55,2015-11-10,tenor_1,SELL,0.3,43.87
56,2015-11-12,tenor_1,BUY,0.6,42.93
57,2015-11-17,tenor_1,SELL,0.6,41.74
58,2015-11-18,tenor_1,BUY,0.6,40.67
59,2015-11-19,tenor_1,SELL,0.6,40.75
60,2015-12-03,tenor_1,BUY,0.6,39.94
61,2015-12-04,tenor_1,SELL,0.6,41.08
62,2015-12-08,tenor_1,BUY,0.6,37.65
63,2015-12-24,tenor_1,SELL,0.6,37.5
64,2015-12-29,tenor_1,BUY,0.6,36.81
65,2015-12-30,tenor_1,SELL,0.6,37.87
66,2015-12-31,tenor_1,BUY,0.6,36.6
67,2016-01-25,tenor_1,SELL,0.6,32.19
68,2016-01-26,tenor_1,BUY,0.6,30.34
69,2016-01-27,tenor_1,SELL,0.6,31.45
70,2016-02-03,tenor_1,BUY,0.6,29.88
71,2016-02-04,tenor_1,SELL,0.6,32.28
72,2016-02-09,tenor_1,BUY,0.6,29.69
73,2016-02-16,tenor_1,SELL,0.6,29.44
74,2016-03-30,tenor_1,BUY,0.6,38.28
75,2016-04-01,tenor_1,SELL,0.6,38.34
76,2016-04-04,tenor_1,BUY,0.6,36.79
77,2016-04-06,tenor_1,SELL,0.3,35.89
78,2016-04-07,tenor_1,SELL,0.3,37.75
79,2016-05-10,tenor_1,BUY,0.6,43.44
80,2016-05-11,tenor_1,SELL,0.6,44.66
81,2016-06-16,tenor_1,BUY,0.6,48.01
82,2016-06-20,tenor_1,SELL,0.6,47.98
83,2016-06-27,tenor_1,BUY,0.6,47.64
84,2016-06-29,tenor_1,SELL,0.6,47.85
85,2016-07-06,tenor_1,BUY,0.6,46.6
86,2016-07-13,tenor_1,SELL,0.6,46.8
87,2016-07-14,tenor_1,BUY,0.6,44.75
88,2016-07-15,tenor_1,SELL,0.3,45.68
89,2016-07-18,tenor_1,SELL,0.3,45.95
90,2016-07-19,tenor_1,BUY,0.6,45.24
91,2016-07-21,tenor_1,SELL,0.6,44.94
92,2016-07-22,tenor_1,BUY,0.6,44.75
93,2016-08-04,tenor_1,SELL,0.6,40.83
94,2016-09-01,tenor_1,BUY,0.6,44.7
95,2016-09-06,tenor_1,SELL,0.6,44.44
96,2016-09-14,tenor_1,BUY,0.3,44.9
97,2016-09-15,tenor_1,BUY,0.3,43.58
98,2016-09-16,tenor_1,SELL,0.6,43.91
99,2016-09-19,tenor_1,BUY,0.6,43.03
100,2016-09-20,tenor_1,SELL,0.6,43.3
101,2016-09-26,tenor_1,BUY,0.3,44.48
102,2016-09-27,tenor_1,SELL,0.3,45.93
103,2016-09-28,tenor_1,BUY,0.3,44.67
104,2016-09-29,tenor_1,SELL,0.3,47.05
105,2016-10-27,tenor_1,BUY,0.6,49.18
106,2016-10-28,tenor_1,SELL,0.6,49.72
107,2016-10-31,tenor_1,BUY,0.6,48.7
108,2016-11-10,tenor_1,SELL,0.6,45.27
109,2016-11-11,tenor_1,BUY,0.6,44.66
110,2016-11-16,tenor_1,SELL,0.6,45.81
111,2016-11-28,tenor_1,BUY,0.6,46.06
112,2016-11-29,tenor_1,SELL,0.6,47.08
113,2016-11-30,tenor_1,BUY,0.6,45.23
114,2016-12-01,tenor_1,SELL,0.6,49.44
