,date,tenor,side,quantity,price
0,2013-01-02,tenor_1,BUY,0.3,91.82
1,2013-07-03,tenor_1,SELL,0.3,99.6
2,2013-07-05,tenor_1,SELL,0.3,101.24
3,2013-07-17,tenor_1,BUY,0.6,106.0
4,2013-07-18,tenor_1,SELL,0.6,106.48
5,2013-07-23,tenor_1,BUY,0.6,106.91
6,2013-08-02,tenor_1,SELL,0.6,107.89
7,2013-08-06,tenor_1,BUY,0.6,106.56
8,2013-08-14,tenor_1,SELL,0.6,106.83
9,2013-08-15,tenor_1,BUY,0.6,106.85
10,2013-08-16,tenor_1,SELL,0.3,107.33
11,2013-08-19,tenor_1,BUY,0.3,107.46
12,2013-08-28,tenor_1,SELL,0.6,109.01
13,2013-08-30,tenor_1,BUY,0.6,108.8
14,2015-01-20,tenor_1,SELL,0.6,48.69
15,2015-01-21,tenor_1,BUY,0.6,46.39
16,2015-02-02,tenor_1,SELL,0.6,48.24
17,2015-02-05,tenor_1,BUY,0.6,48.45
18,2015-03-27,tenor_1,SELL,0.3,51.43
19,2015-03-30,tenor_1,BUY,0.3,48.87
20,2015-04-08,tenor_1,SELL,0.6,53.98
21,2015-04-09,tenor_1,BUY,0.6,50.42
22,2015-04-16,tenor_1,SELL,0.6,56.39
23,2015-04-20,tenor_1,BUY,0.6,55.74
24,2015-06-11,tenor_1,SELL,0.6,61.43
25,2015-06-12,tenor_1,BUY,0.6,60.77
26,2015-08-28,tenor_1,SELL,0.6,42.56
27,2015-09-02,tenor_1,BUY,0.6,45.41
28,2015-09-17,tenor_1,SELL,0.6,47.15
29,2015-09-18,tenor_1,BUY,0.6,46.9
30,2015-10-07,tenor_1,SELL,0.6,48.53
31,2015-10-08,tenor_1,BUY,0.6,47.81
32,2015-10-09,tenor_1,SELL,0.6,49.43
33,2015-10-13,tenor_1,BUY,0.6,47.1
34,2015-11-04,tenor_1,SELL,0.6,47.9
35,2015-11-05,tenor_1,BUY,0.6,46.32
36,2015-12-24,tenor_1,SELL,0.6,37.5
37,2015-12-29,tenor_1,BUY,0.6,36.81
38,2015-12-30,tenor_1,SELL,0.6,37.87
39,2015-12-31,tenor_1,BUY,0.6,36.6
40,2016-01-25,tenor_1,SELL,0.6,32.19
41,2016-01-26,tenor_1,BUY,0.6,30.34
42,2016-01-27,tenor_1,SELL,0.6,31.45
43,2016-02-02,tenor_1,BUY,0.6,31.62
44,2016-02-26,tenor_1,SELL,0.6,33.07
45,2016-02-29,tenor_1,BUY,0.6,32.78
46,2016-03-01,tenor_1,SELL,0.6,33.75
47,2016-03-04,tenor_1,BUY,0.6,34.57
48,2016-03-07,tenor_1,SELL,0.6,35.92
49,2016-03-09,tenor_1,BUY,0.6,36.5
50,2016-03-10,tenor_1,SELL,0.6,38.29
51,2016-03-11,tenor_1,BUY,0.6,37.84
52,2016-03-14,tenor_1,SELL,0.6,38.5
53,2016-03-15,tenor_1,BUY,0.6,37.18
54,2016-03-17,tenor_1,SELL,0.6,38.46
55,2016-03-24,tenor_1,BUY,0.6,39.79
56,2016-04-07,tenor_1,SELL,0.6,37.75
57,2016-04-08,tenor_1,BUY,0.6,37.26
58,2016-04-11,tenor_1,SELL,0.6,39.72
59,2016-04-18,tenor_1,BUY,0.6,40.36
60,2016-04-20,tenor_1,SELL,0.6,41.08
61,2016-04-26,tenor_1,BUY,0.6,42.64
62,2016-04-27,tenor_1,SELL,0.6,44.04
63,2016-05-03,tenor_1,BUY,0.6,44.78
64,2016-05-06,tenor_1,SELL,0.6,44.32
65,2016-05-10,tenor_1,BUY,0.6,43.44
66,2016-05-11,tenor_1,SELL,0.6,44.66
67,2016-06-06,tenor_1,BUY,0.6,48.62
68,2016-06-07,tenor_1,SELL,0.6,49.69
69,2016-06-13,tenor_1,BUY,0.6,49.07
70,2016-06-21,tenor_1,SELL,0.6,49.37
71,2016-06-22,tenor_1,BUY,0.6,48.85
72,2016-06-24,tenor_1,SELL,0.6,50.11
73,2016-06-27,tenor_1,BUY,0.6,47.64
74,2016-06-30,tenor_1,SELL,0.6,49.88
75,2016-07-01,tenor_1,BUY,0.6,48.33
76,2016-08-09,tenor_1,SELL,0.6,43.02
77,2016-08-10,tenor_1,BUY,0.6,42.77
78,2016-08-12,tenor_1,SELL,0.6,43.49
79,2016-08-23,tenor_1,BUY,0.6,47.05
80,2016-08-24,tenor_1,SELL,0.3,48.1
81,2016-08-25,tenor_1,BUY,0.3,46.77
82,2016-09-09,tenor_1,SELL,0.6,47.62
83,2016-09-12,tenor_1,BUY,0.6,45.88
84,2016-09-22,tenor_1,SELL,0.6,45.34
85,2016-09-26,tenor_1,BUY,0.6,44.48
86,2016-09-27,tenor_1,SELL,0.6,45.93
87,2016-09-28,tenor_1,BUY,0.6,44.67
88,2016-09-29,tenor_1,SELL,0.6,47.05
89,2016-10-10,tenor_1,BUY,0.6,49.81
90,2016-10-11,tenor_1,SELL,0.6,51.35
91,2016-10-13,tenor_1,BUY,0.6,50.18
92,2016-10-20,tenor_1,SELL,0.6,51.6
93,2016-10-21,tenor_1,BUY,0.6,50.43
94,2016-10-24,tenor_1,SELL,0.6,50.85
95,2016-10-25,tenor_1,BUY,0.6,50.52
96,2016-11-16,tenor_1,SELL,0.6,45.81
97,2016-11-18,tenor_1,BUY,0.6,45.42
98,2016-11-22,tenor_1,SELL,0.6,47.49
99,2016-11-28,tenor_1,BUY,0.6,46.06
100,2016-12-01,tenor_1,SELL,0.6,49.44
101,2016-12-07,tenor_1,BUY,0.6,50.93
102,2016-12-12,tenor_1,SELL,0.3,51.5
103,2016-12-13,tenor_1,SELL,0.3,52.83
104,2016-12-15,tenor_1,BUY,0.6,51.04
105,2016-12-28,tenor_1,SELL,0.6,53.9
106,2016-12-30,tenor_1,BUY,0.6,53.77
