,date,tenor,side,quantity,price
0,2023-01-03,tenor_1,SELL,0.3,80.26
1,2023-01-05,tenor_1,BUY,0.6,72.84
2,2023-01-09,tenor_1,SELL,0.3,73.77
3,2023-01-10,tenor_1,SELL,0.3,74.63
4,2023-02-06,tenor_1,BUY,0.6,73.39
5,2023-02-07,tenor_1,SELL,0.6,74.11
6,2023-02-23,tenor_1,BUY,0.6,73.95
7,2023-02-24,tenor_1,SELL,0.6,75.39
8,2023-03-15,tenor_1,BUY,0.6,71.33
9,2023-03-21,tenor_1,SELL,0.6,67.64
10,2023-04-20,tenor_1,BUY,0.3,79.16
11,2023-04-21,tenor_1,BUY,0.3,77.29
12,2023-04-24,tenor_1,SELL,0.6,77.87
13,2023-04-26,tenor_1,BUY,0.3,77.07
14,2023-04-27,tenor_1,BUY,0.3,74.3
15,2023-05-01,tenor_1,SELL,0.6,76.78
16,2023-05-03,tenor_1,BUY,0.6,71.66
17,2023-05-08,tenor_1,SELL,0.6,71.34
18,2023-05-15,tenor_1,BUY,0.3,70.04
19,2023-05-16,tenor_1,SELL,0.3,71.11
20,2023-05-31,tenor_1,BUY,0.6,69.46
21,2023-06-02,tenor_1,SELL,0.6,70.1
22,2023-06-13,tenor_1,BUY,0.6,67.12
23,2023-06-14,tenor_1,SELL,0.6,69.42
24,2023-06-28,tenor_1,BUY,0.6,67.7
25,2023-06-29,tenor_1,SELL,0.6,69.56
26,2023-08-17,tenor_1,BUY,0.6,79.38
27,2023-08-18,tenor_1,SELL,0.6,80.39
28,2023-10-03,tenor_1,BUY,0.6,88.82
29,2023-10-10,tenor_1,SELL,0.6,86.38
30,2023-10-12,tenor_1,BUY,0.6,83.49
31,2023-10-13,tenor_1,SELL,0.6,82.91
32,2023-10-25,tenor_1,BUY,0.6,83.74
33,2023-10-26,tenor_1,SELL,0.6,85.39
34,2023-10-27,tenor_1,BUY,0.3,83.21
35,2023-10-30,tenor_1,SELL,0.3,85.54
36,2023-10-31,tenor_1,BUY,0.3,82.31
37,2023-11-01,tenor_1,SELL,0.3,81.02
38,2023-11-02,tenor_1,BUY,0.6,80.44
39,2023-11-03,tenor_1,SELL,0.6,82.46
40,2023-11-08,tenor_1,BUY,0.6,77.37
41,2023-11-13,tenor_1,SELL,0.6,77.17
42,2023-11-17,tenor_1,BUY,0.6,72.9
43,2023-11-20,tenor_1,SELL,0.6,75.89
44,2023-12-04,tenor_1,BUY,0.6,74.07
45,2023-12-11,tenor_1,SELL,0.6,71.23
46,2023-12-13,tenor_1,BUY,0.6,68.61
47,2023-12-14,tenor_1,SELL,0.6,69.47
