,date,tenor,side,quantity,price
0,2023-01-03,tenor_1,BUY,0.3,80.26
1,2023-01-17,tenor_1,SELL,0.6,79.86
2,2023-01-18,tenor_1,BUY,0.6,80.18
3,2023-04-03,tenor_1,SELL,0.6,75.67
4,2023-04-10,tenor_1,BUY,0.3,80.7
5,2023-04-11,tenor_1,BUY,0.3,79.74
6,2023-04-12,tenor_1,SELL,0.6,81.53
7,2023-04-14,tenor_1,BUY,0.6,82.16
8,2023-05-25,tenor_1,SELL,0.3,74.34
9,2023-05-26,tenor_1,BUY,0.3,71.83
10,2023-07-10,tenor_1,SELL,0.6,73.86
11,2023-07-11,tenor_1,BUY,0.6,72.99
12,2023-07-12,tenor_1,SELL,0.6,74.83
13,2023-07-17,tenor_1,BUY,0.6,75.42
14,2023-07-25,tenor_1,SELL,0.6,78.74
15,2023-07-27,tenor_1,BUY,0.6,78.78
16,2023-07-28,tenor_1,SELL,0.6,80.09
17,2023-08-02,tenor_1,BUY,0.6,81.37
18,2023-08-07,tenor_1,SELL,0.6,82.82
19,2023-08-08,tenor_1,BUY,0.6,81.94
20,2023-08-09,tenor_1,SELL,0.6,82.92
21,2023-08-11,tenor_1,BUY,0.6,82.82
22,2023-09-01,tenor_1,SELL,0.6,83.63
23,2023-09-21,tenor_1,BUY,0.6,90.28
24,2023-09-28,tenor_1,SELL,0.6,93.68
25,2023-09-29,tenor_1,BUY,0.6,91.71
26,2023-10-10,tenor_1,SELL,0.6,86.38
27,2023-10-11,tenor_1,BUY,0.6,85.97
28,2023-10-16,tenor_1,SELL,0.6,87.69
29,2023-10-17,tenor_1,BUY,0.3,86.66
30,2023-10-18,tenor_1,BUY,0.3,86.66
31,2023-10-19,tenor_1,SELL,0.6,88.32
32,2023-10-23,tenor_1,BUY,0.6,88.75
