,date,tenor,side,quantity,price
117,2023-04-24,tenor_2,SELL,0.6,81.66
118,2023-04-26,tenor_2,BUY,0.3,80.77
119,2023-04-27,tenor_2,BUY,0.3,77.69
120,2023-05-01,tenor_2,SELL,0.6,79.54
121,2023-05-03,tenor_2,BUY,0.6,75.32
122,2023-05-08,tenor_2,SELL,0.6,75.3
123,2023-05-15,tenor_2,BUY,0.3,74.17
124,2023-05-16,tenor_2,SELL,0.3,75.23
125,2023-05-25,tenor_1,SELL,0.6,74.34
126,2023-05-26,tenor_1,BUY,0.6,71.83
127,2023-05-31,tenor_2,BUY,0.6,73.54
128,2023-06-02,tenor_2,SELL,0.6,74.28
129,2023-06-13,tenor_2,BUY,0.6,71.84
130,2023-06-14,tenor_2,SELL,0.6,74.29
131,2023-06-28,tenor_2,BUY,0.6,72.26
132,2023-06-29,tenor_2,SELL,0.6,74.03
133,2023-07-10,tenor_1,SELL,0.6,73.86
134,2023-07-11,tenor_1,BUY,0.6,72.99
135,2023-07-12,tenor_1,SELL,0.6,74.83
136,2023-07-17,tenor_1,BUY,0.6,75.42
137,2023-07-25,tenor_1,SELL,0.6,78.74
138,2023-07-27,tenor_1,BUY,0.6,78.78
139,2023-07-28,tenor_1,SELL,0.6,80.09
140,2023-08-02,tenor_1,BUY,0.6,81.37
141,2023-08-07,tenor_1,SELL,0.6,82.82
142,2023-08-08,tenor_1,BUY,0.6,81.94
143,2023-08-09,tenor_1,SELL,0.6,82.92
144,2023-08-11,tenor_1,BUY,0.6,82.82
145,2023-08-17,tenor_2,BUY,0.6,83.45
146,2023-08-18,tenor_2,SELL,0.6,84.12
147,2023-09-01,tenor_1,SELL,0.6,83.63
148,2023-09-21,tenor_1,BUY,0.6,90.28
149,2023-09-28,tenor_1,SELL,0.6,93.68
150,2023-09-29,tenor_1,BUY,0.6,91.71
151,2023-10-03,tenor_2,BUY,0.6,90.71
152,2023-10-10,tenor_1,SELL,0.6,86.38
153,2023-10-10,tenor_2,SELL,0.6,88.15
154,2023-10-11,tenor_1,BUY,0.6,85.97
155,2023-10-12,tenor_2,BUY,0.6,85.82
156,2023-10-13,tenor_2,SELL,0.6,86.0
157,2023-10-16,tenor_1,SELL,0.6,87.69
158,2023-10-17,tenor_1,BUY,0.3,86.66
159,2023-10-18,tenor_1,BUY,0.3,86.66
160,2023-10-19,tenor_1,SELL,0.6,88.32
161,2023-10-23,tenor_1,BUY,0.6,88.75
162,2023-10-25,tenor_2,BUY,0.6,88.07
163,2023-10-26,tenor_2,SELL,0.6,90.13
164,2023-10-27,tenor_2,BUY,0.3,87.93
165,2023-10-30,tenor_2,SELL,0.3,90.48
166,2023-10-31,tenor_2,BUY,0.3,87.45
167,2023-11-01,tenor_2,SELL,0.3,87.41
168,2023-11-02,tenor_2,BUY,0.6,84.63
169,2023-11-03,tenor_2,SELL,0.6,86.85
170,2023-11-08,tenor_2,BUY,0.6,81.61
171,2023-11-13,tenor_2,SELL,0.6,81.43
172,2023-11-17,tenor_2,BUY,0.6,77.42
173,2023-11-20,tenor_2,SELL,0.6,80.61
174,2023-12-04,tenor_2,BUY,0.6,78.88
175,2023-12-11,tenor_2,SELL,0.6,75.84
176,2023-12-13,tenor_2,BUY,0.6,73.24
177,2023-12-14,tenor_2,SELL,0.6,74.26
178,2024-01-03,tenor_2,BUY,0.3,75.89
179,2024-01-04,tenor_2,SELL,0.3,78.25
180,2024-01-26,tenor_1,SELL,0.6,77.36
181,2024-01-30,tenor_1,BUY,0.6,76.78
182,2024-02-02,tenor_2,BUY,0.6,78.7
183,2024-02-06,tenor_2,SELL,0.6,77.99
184,2024-03-15,tenor_1,SELL,0.6,81.26
185,2024-03-18,tenor_1,BUY,0.6,81.04
186,2024-03-19,tenor_1,SELL,0.6,82.72
187,2024-03-21,tenor_1,BUY,0.6,81.68
188,2024-04-03,tenor_1,SELL,0.6,85.15
189,2024-04-09,tenor_1,BUY,0.6,86.43
190,2024-04-18,tenor_2,BUY,0.3,87.29
191,2024-04-19,tenor_2,SELL,0.3,87.11
192,2024-05-02,tenor_2,BUY,0.6,83.44
193,2024-05-07,tenor_2,SELL,0.6,83.33
194,2024-06-04,tenor_2,BUY,0.6,78.36
195,2024-06-06,tenor_2,SELL,0.6,78.41
196,2024-06-11,tenor_1,SELL,0.3,77.74
197,2024-06-12,tenor_1,BUY,0.3,77.9
198,2024-06-18,tenor_1,SELL,0.6,80.33
199,2024-06-24,tenor_1,BUY,0.6,80.73
200,2024-07-22,tenor_2,BUY,0.6,82.63
201,2024-07-25,tenor_2,SELL,0.6,81.71
202,2024-07-30,tenor_2,BUY,0.6,79.78
203,2024-08-01,tenor_2,SELL,0.6,80.72
204,2024-08-05,tenor_2,BUY,0.6,76.81
205,2024-08-08,tenor_2,SELL,0.6,78.33
206,2024-08-12,tenor_1,SELL,0.3,76.84
207,2024-08-13,tenor_1,SELL,0.3,80.06
208,2024-08-14,tenor_1,BUY,0.6,78.35
209,2024-08-20,tenor_2,BUY,0.6,77.66
210,2024-08-23,tenor_2,SELL,0.6,77.22
211,2024-08-27,tenor_1,SELL,0.6,77.42
212,2024-08-28,tenor_1,BUY,0.6,75.53
213,2024-09-04,tenor_2,BUY,0.6,73.75
214,2024-09-13,tenor_2,SELL,0.6,71.97
215,2024-09-18,tenor_1,SELL,0.3,71.19
216,2024-09-19,tenor_1,BUY,0.3,70.91
217,2024-09-20,tenor_1,SELL,0.3,71.95
218,2024-09-23,tenor_1,BUY,0.3,71.92
219,2024-09-27,tenor_2,BUY,0.6,71.6
220,2024-09-30,tenor_2,SELL,0.3,71.98
221,2024-10-01,tenor_2,SELL,0.3,71.77
222,2024-10-04,tenor_1,SELL,0.6,73.71
223,2024-10-09,tenor_1,BUY,0.6,73.57
224,2024-10-11,tenor_1,SELL,0.6,75.85
225,2024-10-14,tenor_1,BUY,0.6,75.56
