,date,tenor,side,quantity,price
0,2014-01-02,tenor_1,SELL,0.3,98.42
1,2014-10-01,tenor_1,BUY,0.6,91.16
2,2014-10-20,tenor_1,SELL,0.6,82.75
3,2014-10-21,tenor_1,BUY,0.6,82.71
4,2014-10-22,tenor_1,SELL,0.6,82.81
5,2014-10-23,tenor_1,BUY,0.6,80.52
6,2014-10-24,tenor_1,SELL,0.6,82.09
7,2014-11-05,tenor_1,BUY,0.6,77.19
8,2014-11-06,tenor_1,SELL,0.6,78.68
9,2014-11-13,tenor_1,BUY,0.6,77.18
10,2014-11-17,tenor_1,SELL,0.6,75.82
11,2014-11-19,tenor_1,BUY,0.6,74.61
12,2014-11-20,tenor_1,SELL,0.3,74.58
13,2014-11-21,tenor_1,SELL,0.3,75.58
14,2014-12-01,tenor_1,BUY,0.6,66.15
15,2014-12-18,tenor_1,SELL,0.3,56.47
16,2014-12-19,tenor_1,BUY,0.3,54.11
17,2014-12-22,tenor_1,SELL,0.6,56.52
18,2014-12-30,tenor_1,BUY,0.6,53.61
