,date,tenor,side,quantity,price
0,2024-01-02,tenor_1,BUY,0.3,71.65
1,2024-01-26,tenor_1,SELL,0.6,77.36
2,2024-01-30,tenor_1,BUY,0.6,76.78
3,2024-03-15,tenor_1,SELL,0.6,81.26
4,2024-03-18,tenor_1,BUY,0.6,81.04
5,2024-03-19,tenor_1,SELL,0.6,82.72
6,2024-03-21,tenor_1,BUY,0.6,81.68
7,2024-04-03,tenor_1,SELL,0.6,85.15
8,2024-04-09,tenor_1,BUY,0.6,86.43
9,2024-06-11,tenor_1,SELL,0.3,77.74
10,2024-06-12,tenor_1,BUY,0.3,77.9
11,2024-06-18,tenor_1,SELL,0.6,80.33
12,2024-06-24,tenor_1,BUY,0.6,80.73
13,2024-08-12,tenor_1,SELL,0.3,76.84
14,2024-08-13,tenor_1,SELL,0.3,80.06
15,2024-08-14,tenor_1,BUY,0.6,78.35
16,2024-08-27,tenor_1,SELL,0.6,77.42
17,2024-08-28,tenor_1,BUY,0.6,75.53
18,2024-09-18,tenor_1,SELL,0.6,71.19
19,2024-09-19,tenor_1,BUY,0.6,70.91
20,2024-09-20,tenor_1,SELL,0.3,71.95
21,2024-09-23,tenor_1,BUY,0.3,71.92
22,2024-10-04,tenor_1,SELL,0.6,73.71
23,2024-10-09,tenor_1,BUY,0.6,73.57
24,2024-10-11,tenor_1,SELL,0.6,75.85
25,2024-10-14,tenor_1,BUY,0.6,75.56
26,2024-11-05,tenor_1,SELL,0.3,71.47
27,2024-11-07,tenor_1,BUY,0.3,71.69
28,2024-12-12,tenor_1,SELL,0.6,70.29
29,2024-12-13,tenor_1,BUY,0.6,70.02
30,2024-12-16,tenor_1,SELL,0.6,71.29
31,2024-12-17,tenor_1,BUY,0.6,70.71
