,date,tenor,side,quantity,price
0,2024-01-02,tenor_1,SELL,0.3,71.65
1,2024-01-03,tenor_1,BUY,0.3,70.38
2,2024-01-04,tenor_1,SELL,0.3,72.7
3,2024-02-02,tenor_1,BUY,0.6,73.82
4,2024-02-06,tenor_1,SELL,0.6,72.78
5,2024-04-18,tenor_1,BUY,0.3,82.69
6,2024-04-19,tenor_1,SELL,0.3,82.73
7,2024-05-02,tenor_1,BUY,0.6,79.0
8,2024-05-07,tenor_1,SELL,0.6,78.48
9,2024-06-04,tenor_1,BUY,0.6,74.22
10,2024-06-06,tenor_1,SELL,0.6,74.07
11,2024-07-22,tenor_1,BUY,0.6,80.13
12,2024-07-25,tenor_1,SELL,0.6,77.59
13,2024-07-30,tenor_1,BUY,0.6,75.81
14,2024-08-01,tenor_1,SELL,0.6,77.91
15,2024-08-05,tenor_1,BUY,0.6,73.52
16,2024-08-08,tenor_1,SELL,0.6,75.23
17,2024-08-20,tenor_1,BUY,0.6,74.37
18,2024-08-23,tenor_1,SELL,0.6,73.01
19,2024-09-04,tenor_1,BUY,0.6,70.34
20,2024-09-13,tenor_1,SELL,0.6,68.97
21,2024-09-27,tenor_1,BUY,0.6,67.67
22,2024-09-30,tenor_1,SELL,0.3,68.18
23,2024-10-01,tenor_1,SELL,0.3,68.17
24,2024-10-16,tenor_1,BUY,0.6,70.58
25,2024-10-18,tenor_1,SELL,0.6,70.67
26,2024-10-21,tenor_1,BUY,0.6,69.22
27,2024-10-22,tenor_1,SELL,0.6,70.56
28,2024-10-29,tenor_1,BUY,0.6,67.38
29,2024-10-31,tenor_1,SELL,0.6,68.61
30,2024-11-12,tenor_1,BUY,0.6,68.04
31,2024-11-13,tenor_1,SELL,0.3,68.12
32,2024-11-14,tenor_1,SELL,0.3,68.43
33,2024-11-18,tenor_1,BUY,0.3,67.02
34,2024-11-19,tenor_1,SELL,0.3,69.16
