,date,tenor,side,quantity,price
0,2016-01-04,tenor_1,BUY,0.3,37.04
1,2016-01-25,tenor_1,SELL,0.6,32.19
2,2016-01-26,tenor_1,BUY,0.6,30.34
3,2016-01-27,tenor_1,SELL,0.6,31.45
4,2016-02-02,tenor_1,BUY,0.6,31.62
5,2016-02-26,tenor_1,SELL,0.6,33.07
6,2016-02-29,tenor_1,BUY,0.6,32.78
7,2016-03-01,tenor_1,SELL,0.6,33.75
8,2016-03-04,tenor_1,BUY,0.6,34.57
9,2016-03-07,tenor_1,SELL,0.6,35.92
10,2016-03-09,tenor_1,BUY,0.6,36.5
11,2016-03-10,tenor_1,SELL,0.6,38.29
12,2016-03-11,tenor_1,BUY,0.6,37.84
13,2016-03-14,tenor_1,SELL,0.6,38.5
14,2016-03-15,tenor_1,BUY,0.6,37.18
15,2016-03-17,tenor_1,SELL,0.6,38.46
16,2016-03-24,tenor_1,BUY,0.6,39.79
17,2016-04-07,tenor_1,SELL,0.6,37.75
18,2016-04-08,tenor_1,BUY,0.6,37.26
19,2016-04-11,tenor_1,SELL,0.6,39.72
20,2016-04-18,tenor_1,BUY,0.6,40.36
21,2016-04-20,tenor_1,SELL,0.3,41.08
22,2016-04-21,tenor_1,SELL,0.3,42.63
23,2016-04-26,tenor_1,BUY,0.6,42.64
24,2016-04-27,tenor_1,SELL,0.6,44.04
25,2016-05-03,tenor_1,BUY,0.6,44.78
26,2016-05-06,tenor_1,SELL,0.6,44.32
27,2016-05-10,tenor_1,BUY,0.6,43.44
28,2016-05-11,tenor_1,SELL,0.6,44.66
29,2016-06-06,tenor_1,BUY,0.6,48.62
30,2016-06-07,tenor_1,SELL,0.6,49.69
31,2016-06-13,tenor_1,BUY,0.6,49.07
32,2016-06-21,tenor_1,SELL,0.6,49.37
33,2016-06-22,tenor_1,BUY,0.6,48.85
34,2016-06-24,tenor_1,SELL,0.6,50.11
35,2016-06-27,tenor_1,BUY,0.6,47.64
36,2016-06-30,tenor_1,SELL,0.6,49.88
37,2016-07-01,tenor_1,BUY,0.6,48.33
38,2016-08-09,tenor_1,SELL,0.6,43.02
39,2016-08-10,tenor_1,BUY,0.6,42.77
40,2016-08-12,tenor_1,SELL,0.6,43.49
41,2016-08-23,tenor_1,BUY,0.6,47.05
42,2016-08-24,tenor_1,SELL,0.3,48.1
43,2016-08-25,tenor_1,BUY,0.3,46.77
44,2016-09-09,tenor_1,SELL,0.6,47.62
45,2016-09-12,tenor_1,BUY,0.6,45.88
46,2016-09-22,tenor_1,SELL,0.6,45.34
47,2016-09-26,tenor_1,BUY,0.6,44.48
48,2016-09-27,tenor_1,SELL,0.6,45.93
49,2016-09-28,tenor_1,BUY,0.6,44.67
50,2016-09-29,tenor_1,SELL,0.6,47.05
51,2016-10-10,tenor_1,BUY,0.6,49.81
52,2016-10-11,tenor_1,SELL,0.6,51.35
53,2016-10-13,tenor_1,BUY,0.6,50.18
54,2016-10-20,tenor_1,SELL,0.6,51.6
55,2016-10-21,tenor_1,BUY,0.6,50.43
56,2016-10-24,tenor_1,SELL,0.3,50.85
57,2016-10-25,tenor_1,BUY,0.3,50.52
58,2016-11-16,tenor_1,SELL,0.6,45.81
59,2016-11-18,tenor_1,BUY,0.6,45.42
60,2016-11-22,tenor_1,SELL,0.6,47.49
61,2016-11-28,tenor_1,BUY,0.6,46.06
62,2016-12-01,tenor_1,SELL,0.6,49.44
63,2016-12-07,tenor_1,BUY,0.6,50.93
64,2016-12-12,tenor_1,SELL,0.3,51.5
65,2016-12-13,tenor_1,SELL,0.3,52.83
66,2016-12-15,tenor_1,BUY,0.6,51.04
67,2016-12-28,tenor_1,SELL,0.6,53.9
68,2016-12-30,tenor_1,BUY,0.6,53.77
69,2017-03-31,tenor_1,SELL,0.6,50.35
70,2017-04-03,tenor_1,BUY,0.3,50.6
71,2017-04-04,tenor_1,BUY,0.3,50.24
72,2017-04-11,tenor_1,SELL,0.6,53.08
73,2017-04-12,tenor_1,BUY,0.3,53.4
74,2017-04-13,tenor_1,BUY,0.3,53.11
75,2017-05-22,tenor_1,SELL,0.3,50.33
76,2017-05-23,tenor_1,BUY,0.3,50.73
77,2017-05-24,tenor_1,SELL,0.6,51.47
78,2017-05-25,tenor_1,BUY,0.6,51.36
79,2017-07-03,tenor_1,SELL,0.6,46.04
80,2017-07-06,tenor_1,BUY,0.6,45.13
81,2017-07-26,tenor_1,SELL,0.6,47.89
82,2017-08-02,tenor_1,BUY,0.6,49.16
83,2017-11-07,tenor_1,SELL,0.6,57.35
84,2017-11-08,tenor_1,BUY,0.6,57.2
85,2018-03-22,tenor_1,SELL,0.6,65.17
86,2018-03-23,tenor_1,BUY,0.6,64.3
87,2018-03-26,tenor_1,SELL,0.6,65.88
88,2018-03-27,tenor_1,BUY,0.6,65.55
89,2018-04-12,tenor_1,SELL,0.6,66.82
90,2018-04-13,tenor_1,BUY,0.6,67.07
91,2018-05-08,tenor_1,SELL,0.3,70.73
92,2018-05-09,tenor_1,BUY,0.3,69.06
93,2018-06-28,tenor_1,SELL,0.6,72.76
94,2018-07-03,tenor_1,BUY,0.6,73.94
95,2019-08-14,tenor_1,SELL,0.6,57.1
96,2019-08-15,tenor_1,BUY,0.6,55.23
97,2019-09-17,tenor_1,SELL,0.6,62.9
98,2019-09-18,tenor_1,BUY,0.6,59.34
