,date,portfolio_value,daily_pnl,num_positions
0,2024-05-01,100000.0,0.0,2
1,2024-05-02,99651.73850674175,-348.26149325825435,2
2,2024-05-03,99079.9758036204,-571.7627031213434,2
3,2024-05-06,99353.34410117226,273.3682975518581,2
4,2024-05-07,99008.92331524286,-344.4207859293902,2
5,2024-05-08,99090.07377780224,81.15046255937395,2
6,2024-05-09,99084.98387985618,-5.089897946059963,2
7,2024-05-10,99096.22160016042,11.23772030424783,2
8,2024-05-13,99218.23248053738,122.01088037695172,2
9,2024-05-14,99154.33511776035,-63.89736277703798,2
10,2024-05-15,99253.30482765284,98.96970989249834,2
11,2024-05-16,99293.40378013965,40.09895248680348,2
12,2024-05-17,99351.47105131886,58.06727117920991,2
13,2024-05-20,99350.5019833069,-0.9690680119726949,2
14,2024-05-21,99444.33652787269,93.83454456579068,2
15,2024-05-22,99160.98263048094,-283.35389739174855,2
16,2024-05-23,99088.67343056762,-72.30919991331399,2
17,2024-05-24,99139.69706678094,51.02363621330761,2
18,2024-05-28,99186.58238756705,46.88532078611047,2
19,2024-05-29,99181.99105175579,-4.591335811264088,2
20,2024-05-30,99305.56312039777,123.57206864198031,2
21,2024-05-31,99041.11254055402,-264.450579843743,2
22,2024-06-03,99158.8474358559,117.73489530187408,2
23,2024-06-04,98857.16536408268,-301.682071773214,2
24,2024-06-05,99529.65450013638,672.4891360537022,2
25,2024-06-06,100450.60292166118,920.9484215247888,2
26,2024-06-07,100536.95109496643,86.34817330524123,2
27,2024-06-10,100658.0473516275,121.09625666106263,2
28,2024-06-11,100612.91813343171,-45.12921819578759,2
29,2024-06-12,100594.85009683303,-18.068036598671227,2
30,2024-06-13,100586.17927717895,-8.67081965409028,2
31,2024-06-14,100568.33621365055,-17.843063528408315,2
32,2024-06-17,100696.12123612303,127.7850224724757,2
33,2024-06-18,100525.39785249348,-170.7233836295551,2
34,2024-06-20,100169.26820183636,-356.12965065712797,2
35,2024-06-21,100860.68411777756,691.4159159412086,2
36,2024-06-24,99998.15043438548,-862.5336833920887,2
37,2024-06-25,100052.93651730378,54.7860829183042,2
38,2024-06-26,99994.18997005622,-58.746547247553906,2
39,2024-06-27,99904.51783348026,-89.67213657596176,2
40,2024-06-28,99824.24582945775,-80.27200402251448,2
41,2024-07-01,100434.17573650245,609.9299070446988,2
42,2024-07-02,100353.45293689093,-80.72279961152321,2
43,2024-07-03,100358.45182583385,4.998888942927579,2
44,2024-07-05,100375.79121167929,17.339385845443644,2
45,2024-07-08,100350.13415427205,-25.657057407234106,2
46,2024-07-09,100396.40044663526,46.26629236321361,2
47,2024-07-10,100502.25630374212,105.85585710685456,2
48,2024-07-11,100579.82113252585,77.56482878373174,2
49,2024-07-12,100560.81377541761,-19.007357108230508,2
50,2024-07-15,100514.58724106847,-46.22653434914892,2
51,2024-07-16,100489.25649489516,-25.330746173305158,2
52,2024-07-17,100783.36527872713,294.1087838319607,2
53,2024-07-18,100761.75603044941,-21.60924827771157,2
54,2024-07-19,100660.75298003861,-101.00305041080242,2
55,2024-07-22,100365.84662462918,-294.9063554094388,2
56,2024-07-23,98793.63158984148,-1572.2150347876964,2
57,2024-07-24,99292.3511054686,498.7195156271215,2
58,2024-07-25,99555.98577137593,263.63466590733674,2
59,2024-07-26,99578.27867113921,22.292899763289824,2
60,2024-07-29,99552.70244579374,-25.5762253454738,2
61,2024-07-30,99321.42979281406,-231.27265297968032,2
62,2024-07-31,101381.35755286715,2059.9277600530922,2
63,2024-08-01,100063.7397885183,-1317.6177643488425,2
64,2024-08-02,99989.2348059051,-74.50498261319524,2
65,2024-08-05,99723.34636006675,-265.88844583834873,2
66,2024-08-06,99900.56518967562,177.21882960887044,2
67,2024-08-07,101456.66347563968,1556.0982859640674,2
68,2024-08-08,101934.32235723623,477.65888159655105,2
69,2024-08-09,102002.05716235249,67.73480511625945,2
70,2024-08-12,102149.95848889067,147.9013265381788,1
71,2024-08-13,102624.76338500409,474.80489611341574,2
72,2024-08-14,103276.46466545766,651.7012804535752,2
73,2024-08-15,103254.17282352959,-22.29184192807196,2
74,2024-08-16,103175.57031177866,-78.60251175092503,2
75,2024-08-19,103039.55835540693,-136.0119563717335,2
76,2024-08-20,102854.52783785005,-185.03051755687943,2
77,2024-08-21,101515.53214501048,-1338.9956928395738,2
78,2024-08-22,102441.32982761454,925.7976826040488,2
79,2024-08-23,103695.53783313198,1254.208005517451,2
80,2024-08-26,103823.49331853486,127.95548540287768,2
81,2024-08-27,103541.02903103946,-282.46428749539814,2
82,2024-08-28,104072.28725774829,531.2582267088237,2
83,2024-08-29,104142.56510790822,70.27785015992697,2
84,2024-08-30,103616.78827175466,-525.7768361535611,2
85,2024-09-03,104252.24458618785,635.4563144331894,2
86,2024-09-04,103971.58569023367,-280.65889595418014,2
87,2024-09-05,103944.75805998017,-26.827630253496196,2
88,2024-09-06,102578.09009590404,-1366.6679640761317,2
89,2024-09-09,103388.82650960037,810.7364136963258,2
90,2024-09-10,100908.51394882808,-2480.312560772284,2
91,2024-09-11,102248.05729894529,1339.543350117215,2
92,2024-09-12,103595.36173541435,1347.3044364690527,2
93,2024-09-13,103081.37854788435,-513.983187530001,2
94,2024-09-16,103237.74477531108,156.36622742673137,2
95,2024-09-17,103319.37553110857,81.63075579749267,2
96,2024-09-18,102998.23813031761,-321.1374007909548,2
97,2024-09-19,101809.25164007973,-1188.9864902378713,2
98,2024-09-20,101842.5510955622,33.299455482473974,1
99,2024-09-23,101971.81757520932,129.2664796471218,2
100,2024-09-24,101963.41192599734,-8.40564921197847,2
101,2024-09-25,101859.91456439502,-103.49736160231896,2
102,2024-09-26,101747.9010928455,-112.01347154952327,2
103,2024-09-27,101604.12443739535,-143.77665545014938,2
104,2024-09-30,101402.68542551003,-201.4390118853213,1
105,2024-10-01,102035.5840406179,632.8986151078728,2
106,2024-10-02,102012.4563222846,-23.127718333294652,2
107,2024-10-03,102047.94335077828,35.48702849368419,2
108,2024-10-04,101926.7053212485,-121.23802952977852,2
109,2024-10-07,99663.7437181197,-2262.9616031288087,2
