,date,tenor,side,quantity,price
0,2018-01-02,tenor_1,SELL,0.3,60.42
1,2018-02-08,tenor_1,BUY,0.6,61.79
2,2018-02-14,tenor_1,SELL,0.6,59.19
3,2018-03-02,tenor_1,BUY,0.6,60.99
4,2018-03-05,tenor_1,SELL,0.6,61.25
5,2018-07-12,tenor_1,BUY,0.6,70.38
6,2018-07-16,tenor_1,SELL,0.6,71.01
7,2018-07-17,tenor_1,BUY,0.6,68.06
8,2018-07-19,tenor_1,SELL,0.6,68.76
9,2018-11-14,tenor_1,BUY,0.6,55.69
10,2018-11-15,tenor_1,SELL,0.6,56.25
11,2018-11-26,tenor_1,BUY,0.6,50.42
12,2018-11-27,tenor_1,SELL,0.6,51.63
13,2018-12-26,tenor_1,BUY,0.6,42.53
14,2018-12-27,tenor_1,SELL,0.6,46.22
