,date,tenor,side,quantity,price
72,2023-08-08,tenor_1,BUY,0.6,81.94
73,2023-08-09,tenor_1,SELL,0.6,82.92
74,2023-08-11,tenor_1,BUY,0.6,82.82
75,2023-09-01,tenor_1,SELL,0.6,83.63
76,2023-09-21,tenor_1,BUY,0.6,90.28
77,2023-09-28,tenor_1,SELL,0.6,93.68
78,2023-09-29,tenor_1,BUY,0.6,91.71
79,2023-10-10,tenor_1,SELL,0.6,86.38
80,2023-10-11,tenor_1,BUY,0.6,85.97
81,2023-10-16,tenor_1,SELL,0.6,87.69
82,2023-10-17,tenor_1,BUY,0.3,86.66
83,2023-10-18,tenor_1,BUY,0.3,86.66
84,2023-10-19,tenor_1,SELL,0.6,88.32
85,2023-10-23,tenor_1,BUY,0.6,88.75
86,2024-01-26,tenor_1,SELL,0.6,77.36
87,2024-01-30,tenor_1,BUY,0.6,76.78
88,2024-03-15,tenor_1,SELL,0.6,81.26
89,2024-03-18,tenor_1,BUY,0.6,81.04
90,2024-03-19,tenor_1,SELL,0.6,82.72
91,2024-03-21,tenor_1,BUY,0.6,81.68
92,2024-04-03,tenor_1,SELL,0.6,85.15
93,2024-04-09,tenor_1,BUY,0.6,86.43
94,2024-06-18,tenor_1,SELL,0.6,80.33
95,2024-06-24,tenor_1,BUY,0.6,80.73
96,2024-08-12,tenor_1,SELL,0.3,76.84
97,2024-08-13,tenor_1,SELL,0.3,80.06
98,2024-08-14,tenor_1,BUY,0.6,78.35
99,2024-08-27,tenor_1,SELL,0.6,77.42
100,2024-08-28,tenor_1,BUY,0.6,75.53
101,2024-09-18,tenor_1,SELL,0.3,71.19
102,2024-09-19,tenor_1,BUY,0.3,70.91
103,2024-09-20,tenor_1,SELL,0.3,71.95
104,2024-09-23,tenor_1,BUY,0.3,71.92
105,2024-10-04,tenor_1,SELL,0.6,73.71
106,2024-10-09,tenor_1,BUY,0.6,73.57
107,2024-10-11,tenor_1,SELL,0.6,75.85
108,2024-10-14,tenor_1,BUY,0.6,75.56
109,2024-11-05,tenor_1,SELL,0.3,71.47
110,2024-11-07,tenor_1,BUY,0.3,71.69
111,2024-12-12,tenor_1,SELL,0.6,70.29
112,2024-12-13,tenor_1,BUY,0.6,70.02
113,2024-12-16,tenor_1,SELL,0.6,71.29
114,2024-12-17,tenor_1,BUY,0.6,70.71
