,date,tenor,side,quantity,price
0,2015-01-02,tenor_1,BUY,0.3,53.27
1,2015-01-20,tenor_1,SELL,0.6,48.69
2,2015-01-21,tenor_1,BUY,0.6,46.39
3,2015-02-02,tenor_1,SELL,0.6,48.24
4,2015-02-05,tenor_1,BUY,0.6,48.45
5,2015-03-27,tenor_1,SELL,0.3,51.43
6,2015-03-30,tenor_1,BUY,0.3,48.87
7,2015-04-08,tenor_1,SELL,0.6,53.98
8,2015-04-09,tenor_1,BUY,0.6,50.42
9,2015-04-16,tenor_1,SELL,0.6,56.39
10,2015-04-20,tenor_1,BUY,0.6,55.74
11,2015-06-11,tenor_1,SELL,0.6,61.43
12,2015-06-12,tenor_1,BUY,0.6,60.77
13,2015-08-28,tenor_1,SELL,0.6,42.56
14,2015-09-02,tenor_1,BUY,0.6,45.41
15,2015-09-17,tenor_1,SELL,0.6,47.15
16,2015-09-18,tenor_1,BUY,0.6,46.9
17,2015-10-07,tenor_1,SELL,0.6,48.53
18,2015-10-08,tenor_1,BUY,0.6,47.81
19,2015-10-09,tenor_1,SELL,0.6,49.43
20,2015-10-13,tenor_1,BUY,0.6,47.1
21,2015-11-04,tenor_1,SELL,0.6,47.9
22,2015-11-05,tenor_1,BUY,0.6,46.32
23,2015-12-24,tenor_1,SELL,0.6,37.5
24,2015-12-29,tenor_1,BUY,0.6,36.81
25,2015-12-30,tenor_1,SELL,0.6,37.87
26,2015-12-31,tenor_1,BUY,0.6,36.6
