Date,tenor_1,tenor_2,tenor_3,tenor_4,tenor_5,tenor_6,tenor_7,tenor_8
2024-02-28,78.85416091918945,79.16832092285156,79.48248092651367,79.79664093017578,80.1108009338379,80.4249609375,80.73912094116211,81.05328094482422
2024-02-29,78.57304214477539,78.88608215332032,79.19912216186523,79.51216217041016,79.82520217895508,80.1382421875,80.45128219604493,80.76432220458985
2024-03-01,80.28988122558594,80.60976123046875,80.92964123535157,81.24952124023437,81.56940124511719,81.88928125,82.20916125488282,82.52904125976563
2024-03-04,79.05495785522461,79.36991784667968,79.68487783813477,79.99983782958985,80.31479782104492,80.6297578125,80.94471780395509,81.25967779541016
2024-03-05,78.46260153198243,78.77520153808594,79.08780154418946,79.40040155029297,79.71300155639649,80.0256015625,80.33820156860352,80.65080157470703
2024-03-06,79.44651724243164,79.76303723144531,80.07955722045898,80.39607720947265,80.71259719848634,81.0291171875,81.34563717651368,81.66215716552735
2024-03-07,79.24572030639648,79.56144030761719,79.87716030883789,80.1928803100586,80.5086003112793,80.8243203125,81.1400403137207,81.45576031494141
2024-03-08,78.3220421447754,78.6340821533203,78.94612216186523,79.25816217041016,79.57020217895509,79.8822421875,80.19428219604492,80.50632220458985
2024-03-11,78.24172030639649,78.5534403076172,78.86516030883789,79.17688031005859,79.4886003112793,79.8003203125,80.11204031372071,80.4237603149414
2024-03-12,77.87023754882813,78.1804775390625,78.49071752929687,78.80095751953125,79.11119750976563,79.4214375,79.73167749023438,80.04191748046875
2024-03-13,80.03888122558594,80.35776123046875,80.67664123535157,80.99552124023438,81.31440124511718,81.63328125,81.95216125488281,82.27104125976562
2024-03-14,81.58504214477539,81.91008215332032,82.23512216186523,82.56016217041015,82.88520217895508,83.2102421875,83.53528219604492,83.86032220458985
2024-03-15,81.36416091918946,81.68832092285156,82.01248092651367,82.33664093017578,82.66080093383789,82.9849609375,83.3091209411621,83.63328094482422
2024-03-18,83.05088122558594,83.38176123046875,83.71264123535157,84.04352124023437,84.37440124511718,84.70528125,85.03616125488281,85.36704125976563
2024-03-19,83.80388122558594,84.13776123046875,84.47164123535157,84.80552124023437,85.13940124511718,85.47328125,85.80716125488281,86.14104125976563
2024-03-20,82.00672030639649,82.33344030761718,82.66016030883789,82.9868803100586,83.3136003112793,83.6403203125,83.9670403137207,84.29376031494141
2024-03-21,81.39427969360352,81.71855969238281,82.04283969116211,82.3671196899414,82.69139968872071,83.0156796875,83.3399596862793,83.66423968505859
2024-03-22,80.95251724243164,81.27503723144531,81.59755722045898,81.92007720947265,82.24259719848634,82.56511718750001,82.88763717651368,83.21015716552735
2024-03-25,82.27779693603516,82.60559692382813,82.93339691162109,83.26119689941406,83.58899688720703,83.916796875,84.24459686279297,84.57239685058595
2024-03-26,81.94648275756836,82.27296276855469,82.59944277954102,82.92592279052735,83.25240280151367,83.5788828125,83.90536282348633,84.23184283447266
2024-03-27,81.67539846801758,82.00079846191406,82.32619845581054,82.65159844970704,82.97699844360352,83.3023984375,83.62779843139649,83.95319842529297
2024-03-28,83.50267816162109,83.83535815429687,84.16803814697266,84.50071813964844,84.83339813232422,85.166078125,85.49875811767578,85.83143811035157
2024-04-01,84.04483908081055,84.37967907714844,84.71451907348633,85.04935906982422,85.38419906616211,85.7190390625,86.0538790588379,86.38871905517578
2024-04-02,85.49060153198242,85.83120153808593,86.17180154418945,86.51240155029296,86.85300155639649,87.1936015625,87.53420156860352,87.87480157470704
2024-04-03,85.77172030639649,86.11344030761718,86.45516030883789,86.7968803100586,87.1386003112793,87.4803203125,87.8220403137207,88.16376031494141
2024-04-04,86.9363563232422,87.28271630859375,87.62907629394532,87.97543627929687,88.32179626464844,88.66815625,89.01451623535156,89.36087622070313
2024-04-05,87.25764367675781,87.60528369140626,87.95292370605469,88.30056372070312,88.64820373535156,88.99584375,89.34348376464844,89.69112377929687
2024-04-08,86.77572030639648,87.12144030761719,87.46716030883789,87.81288031005859,88.1586003112793,88.5043203125,88.85004031372071,89.19576031494141
2024-04-09,85.57092337036133,85.91184338378906,86.2527633972168,86.59368341064453,86.93460342407226,87.2755234375,87.61644345092773,87.95736346435547
2024-04-10,86.55483908081055,86.89967907714843,87.24451907348633,87.58935906982423,87.93419906616211,88.2790390625,88.62387905883789,88.96871905517578
2024-04-11,85.36007662963867,85.70015661621093,86.04023660278321,86.38031658935547,86.72039657592774,87.0604765625,87.40055654907226,87.74063653564454
2024-04-12,86.00264367675781,86.34528369140625,86.68792370605469,87.03056372070313,87.37320373535157,87.71584375,88.05848376464844,88.40112377929688
2024-04-15,85.75164367675781,86.09328369140626,86.43492370605469,86.77656372070312,87.11820373535157,87.45984375,87.80148376464844,88.14312377929687
2024-04-16,85.70144061279296,86.04288061523438,86.38432061767578,86.72576062011719,87.0672006225586,87.408640625,87.7500806274414,88.09152062988281
2024-04-17,83.02076245117188,83.3515224609375,83.68228247070313,84.01304248046876,84.34380249023438,84.67456250000001,85.00532250976563,85.33608251953125
2024-04-18,83.06092337036132,83.39184338378907,83.7227633972168,84.05368341064454,84.38460342407227,84.7155234375,85.04644345092774,85.37736346435547
2024-04-19,83.47255938720703,83.80511938476563,84.13767938232422,84.47023937988281,84.8027993774414,85.13535937500001,85.4679193725586,85.80047937011719
2024-04-22,83.18139846801758,83.51279846191406,83.84419845581054,84.17559844970704,84.50699844360352,84.8383984375,85.16979843139649,85.50119842529297
2024-04-23,83.69344061279297,84.02688061523438,84.36032061767578,84.69376062011719,85.0272006225586,85.360640625,85.69408062744141,86.02752062988282
2024-04-24,83.14123754882813,83.4724775390625,83.80371752929688,84.13495751953126,84.46619750976562,84.7974375,85.12867749023438,85.45991748046875
2024-04-25,83.90427969360351,84.23855969238281,84.57283969116212,84.90711968994141,85.2413996887207,85.5756796875,85.9099596862793,86.2442396850586
2024-04-26,84.18539846801758,84.52079846191407,84.85619845581054,85.19159844970703,85.52699844360352,85.8623984375,86.19779843139649,86.53319842529297
2024-04-29,82.96051724243164,83.29103723144532,83.62155722045898,83.95207720947266,84.28259719848633,84.6131171875,84.94363717651368,85.27415716552734
2024-04-30,82.25772030639648,82.58544030761719,82.91316030883789,83.2408803100586,83.5686003112793,83.8963203125,84.2240403137207,84.5517603149414
2024-05-01,79.316,79.632,79.94800000000001,80.264,80.58,80.896,81.212,81.528
2024-05-02,79.26579693603516,79.58159692382813,79.8973969116211,80.21319689941406,80.52899688720703,80.844796875,81.16059686279297,81.47639685058594
2024-05-03,78.42244061279297,78.73488061523437,79.04732061767578,79.35976062011719,79.67220062255859,79.984640625,80.2970806274414,80.60952062988281
2024-05-06,78.79392337036133,79.10784338378906,79.4217633972168,79.73568341064453,80.04960342407227,80.3635234375,80.67744345092774,80.99136346435547
2024-05-07,78.69351724243164,79.00703723144531,79.32055722045898,79.63407720947265,79.94759719848633,80.2611171875,80.57463717651368,80.88815716552735
2024-05-08,79.3059578552246,79.6219178466797,79.93787783813477,80.25383782958984,80.56979782104493,80.8857578125,81.20171780395508,81.51767779541017
2024-05-09,79.57704214477539,79.89408215332031,80.21112216186523,80.52816217041016,80.84520217895508,81.1622421875,81.47928219604492,81.79632220458984
2024-05-10,78.57304214477539,78.88608215332032,79.19912216186523,79.51216217041016,79.82520217895508,80.1382421875,80.45128219604493,80.76432220458985
2024-05-13,79.43648275756836,79.75296276855468,80.06944277954102,80.38592279052735,80.70240280151367,81.0188828125,81.33536282348634,81.65184283447266
2024-05-14,78.33207662963868,78.64415661621094,78.9562366027832,79.26831658935546,79.58039657592774,79.89247656250001,80.20455654907227,80.51663653564454
2024-05-15,78.94451724243164,79.25903723144532,79.57355722045898,79.88807720947266,80.20259719848633,80.5171171875,80.83163717651368,81.14615716552734
2024-05-16,79.54692337036133,79.86384338378906,80.1807633972168,80.49768341064453,80.81460342407226,81.13152343750001,81.44844345092774,81.76536346435547
2024-05-17,80.38023754882812,80.7004775390625,81.02071752929687,81.34095751953124,81.66119750976563,81.9814375,82.30167749023438,82.62191748046875
2024-05-20,80.11920306396485,80.43840307617188,80.7576030883789,81.07680310058593,81.39600311279297,81.715203125,82.03440313720704,82.35360314941407
2024-05-21,79.57704214477539,79.89408215332031,80.21112216186523,80.52816217041016,80.84520217895508,81.1622421875,81.47928219604492,81.79632220458984
2024-05-22,77.88027969360351,78.19055969238282,78.50083969116211,78.8111196899414,79.1213996887207,79.43167968750001,79.7419596862793,80.0522396850586
2024-05-23,77.17748275756836,77.4849627685547,77.79244277954102,78.09992279052734,78.40740280151367,78.71488281250001,79.02236282348633,79.32984283447266
2024-05-24,78.03088122558594,78.34176123046875,78.65264123535157,78.96352124023437,79.27440124511719,79.58528125000001,79.89616125488281,80.20704125976563
2024-05-28,80.14932183837891,80.46864184570313,80.78796185302734,81.10728186035156,81.42660186767579,81.74592187500001,82.06524188232422,82.38456188964844
2024-05-29,79.54692337036133,79.86384338378906,80.1807633972168,80.49768341064453,80.81460342407226,81.13152343750001,81.44844345092774,81.76536346435547
2024-05-30,78.22164367675781,78.53328369140625,78.84492370605469,79.15656372070313,79.46820373535157,79.77984375,80.09148376464844,80.40312377929688
2024-05-31,77.29795785522461,77.60591784667969,77.91387783813477,78.22183782958984,78.52979782104492,78.8377578125,79.14571780395508,79.45367779541016
2024-06-03,74.51688122558593,74.81376123046876,75.11064123535157,75.40752124023437,75.70440124511718,76.00128125,76.29816125488281,76.59504125976562
2024-06-04,73.543,73.836,74.129,74.422,74.715,75.008,75.301,75.59400000000001
2024-06-05,74.36627969360352,74.66255969238281,74.95883969116211,75.25511968994141,75.5513996887207,75.8476796875,76.1439596862793,76.4402396850586
2024-06-06,75.85220306396485,76.15440307617187,76.45660308837891,76.75880310058594,77.06100311279297,77.363203125,77.66540313720704,77.96760314941406
2024-06-07,75.83211877441406,76.13423876953125,76.43635876464843,76.73847875976563,77.04059875488281,77.34271875,77.64483874511718,77.94695874023438
2024-06-10,78.05095785522461,78.36191784667969,78.67287783813477,78.98383782958985,79.29479782104492,79.6057578125,79.91671780395508,80.22767779541016
2024-06-11,78.21160153198242,78.52320153808594,78.83480154418946,79.14640155029296,79.45800155639648,79.7696015625,80.08120156860352,80.39280157470704
2024-06-12,78.81400000000001,79.128,79.44200000000001,79.756,80.07000000000001,80.384,80.69800000000001,81.012
2024-06-13,78.93448275756836,79.24896276855469,79.56344277954102,79.87792279052735,80.19240280151368,80.5068828125,80.82136282348633,81.13584283447265
2024-06-14,78.76379693603516,79.07759692382812,79.3913969116211,79.70519689941406,80.01899688720704,80.332796875,80.64659686279298,80.96039685058594
2024-06-17,80.6513218383789,80.97264184570312,81.29396185302734,81.61528186035156,81.93660186767578,82.25792187500001,82.57924188232423,82.90056188964844
2024-06-18,81.89627969360352,82.22255969238282,82.54883969116212,82.87511968994141,83.2013996887207,83.5276796875,83.8539596862793,84.1802396850586
2024-06-20,82.4986781616211,82.82735815429687,83.15603814697266,83.48471813964844,83.81339813232422,84.142078125,84.47075811767579,84.79943811035156
2024-06-21,81.05292337036133,81.37584338378906,81.6987633972168,82.02168341064453,82.34460342407226,82.66752343750001,82.99044345092774,83.31336346435548
2024-06-24,81.95651724243164,82.28303723144532,82.60955722045898,82.93607720947266,83.26259719848633,83.58911718750001,83.91563717651367,84.24215716552735
2024-06-25,81.1533218383789,81.47664184570313,81.79996185302734,82.12328186035157,82.44660186767578,82.76992187500001,83.09324188232422,83.41656188964843
2024-06-26,81.22360153198242,81.54720153808594,81.87080154418945,82.19440155029297,82.51800155639648,82.8416015625,83.16520156860352,83.48880157470704
2024-06-27,82.06695785522462,82.39391784667968,82.72087783813477,83.04783782958984,83.37479782104492,83.7017578125,84.02871780395508,84.35567779541016
2024-06-28,81.86616091918945,82.19232092285156,82.51848092651367,82.84464093017579,83.1708009338379,83.4969609375,83.82312094116212,84.14928094482423
2024-07-01,83.71351724243164,84.04703723144532,84.38055722045898,84.71407720947266,85.04759719848633,85.3811171875,85.71463717651368,86.04815716552734
2024-07-02,83.14123754882813,83.4724775390625,83.80371752929688,84.13495751953126,84.46619750976562,84.7974375,85.12867749023438,85.45991748046875
2024-07-03,84.21551724243164,84.5510372314453,84.88655722045898,85.22207720947266,85.55759719848633,85.8931171875,86.22863717651367,86.56415716552735
2024-07-05,83.49264367675781,83.82528369140626,84.15792370605469,84.49056372070312,84.82320373535157,85.15584375,85.48848376464844,85.82112377929688
2024-07-08,82.6593218383789,82.98864184570313,83.31796185302734,83.64728186035157,83.97660186767578,84.305921875,84.63524188232422,84.96456188964844
2024-07-09,81.73564367675782,82.06128369140625,82.38692370605469,82.71256372070313,83.03820373535156,83.36384375,83.68948376464844,84.01512377929687
2024-07-10,82.42839846801758,82.75679846191406,83.08519845581054,83.41359844970704,83.74199844360352,84.0703984375,84.39879843139649,84.72719842529297
2024-07-11,82.95048275756837,83.28096276855469,83.61144277954102,83.94192279052734,84.27240280151368,84.6028828125,84.93336282348633,85.26384283447265
2024-07-12,82.53883908081055,82.86767907714844,83.19651907348633,83.52535906982422,83.85419906616211,84.1830390625,84.51187905883789,84.84071905517578
2024-07-15,82.23764367675781,82.56528369140625,82.89292370605469,83.22056372070313,83.54820373535156,83.87584375,84.20348376464844,84.53112377929688
2024-07-16,81.08304214477539,81.40608215332031,81.72912216186523,82.05216217041016,82.37520217895508,82.6982421875,83.02128219604492,83.34432220458984
2024-07-17,83.18139846801758,83.51279846191406,83.84419845581054,84.17559844970704,84.50699844360352,84.8383984375,85.16979843139649,85.50119842529297
2024-07-18,83.15127969360351,83.48255969238281,83.81383969116212,84.14511968994141,84.4763996887207,84.8076796875,85.13895968627929,85.4702396850586
2024-07-19,80.45051724243164,80.77103723144532,81.09155722045898,81.41207720947266,81.73259719848633,82.0531171875,82.37363717651367,82.69415716552734
2024-07-22,80.09911877441407,80.41823876953126,80.73735876464843,81.05647875976562,81.37559875488282,81.69471875,82.01383874511718,82.33295874023437
2024-07-23,77.26783908081055,77.57567907714844,77.88351907348633,78.19135906982422,78.4991990661621,78.8070390625,79.11487905883789,79.42271905517579
2024-07-24,77.90035632324219,78.21071630859375,78.52107629394531,78.83143627929688,79.14179626464843,79.45215625,79.76251623535157,80.07287622070312
2024-07-25,78.59311877441407,78.90623876953126,79.21935876464843,79.53247875976562,79.84559875488281,80.15871875,80.4718387451172,80.78495874023437
2024-07-26,77.46864367675781,77.77728369140625,78.08592370605469,78.39456372070313,78.70320373535156,79.01184375,79.32048376464844,79.62912377929688
2024-07-29,76.11323754882812,76.4164775390625,76.71971752929687,77.02295751953125,77.32619750976562,77.6294375,77.93267749023438,78.23591748046876
2024-07-30,75.02892337036133,75.32784338378906,75.62676339721679,75.92568341064454,76.22460342407227,76.5235234375,76.82244345092774,77.12136346435547
2024-07-31,78.22164367675781,78.53328369140625,78.84492370605469,79.15656372070313,79.46820373535157,79.77984375,80.09148376464844,80.40312377929688
2024-08-01,76.61523754882812,76.9204775390625,77.22571752929687,77.53095751953126,77.83619750976563,78.1414375,78.44667749023438,78.75191748046875
2024-08-02,73.81407662963868,74.10815661621093,74.4022366027832,74.69631658935548,74.99039657592773,75.2844765625,75.57855654907226,75.87263653564453
2024-08-05,73.23176245117187,73.5235224609375,73.81528247070312,74.10704248046875,74.39880249023437,74.6905625,74.98232250976562,75.27408251953125
2024-08-06,73.49279693603516,73.78559692382812,74.0783969116211,74.37119689941406,74.66399688720703,74.956796875,75.24959686279297,75.54239685058594
2024-08-07,75.53092337036132,75.83184338378906,76.13276339721679,76.43368341064453,76.73460342407226,77.0355234375,77.33644345092773,77.63736346435547
2024-08-08,76.49476245117188,76.7995224609375,77.10428247070313,77.40904248046876,77.71380249023437,78.0185625,78.32332250976563,78.62808251953125
2024-08-09,77.14735632324219,77.45471630859375,77.76207629394531,78.06943627929688,78.37679626464843,78.68415625,78.99151623535157,79.29887622070312
2024-08-12,80.38023754882812,80.7004775390625,81.02071752929687,81.34095751953124,81.66119750976563,81.9814375,82.30167749023438,82.62191748046875
2024-08-13,78.66339846801758,78.97679846191406,79.29019845581055,79.60359844970704,79.91699844360352,80.2303984375,80.54379843139648,80.85719842529298
2024-08-14,77.28792337036133,77.59584338378906,77.90376339721679,78.21168341064453,78.51960342407227,78.8275234375,79.13544345092774,79.44336346435547
2024-08-15,78.47264367675781,78.78528369140625,79.09792370605469,79.41056372070312,79.72320373535156,80.03584375,80.34848376464844,80.66112377929687
2024-08-16,76.95660153198243,77.26320153808594,77.56980154418946,77.87640155029297,78.18300155639649,78.4896015625,78.79620156860352,79.10280157470703
2024-08-19,74.66748275756837,74.96496276855468,75.26244277954102,75.55992279052734,75.85740280151367,76.1548828125,76.45236282348633,76.74984283447266
2024-08-20,74.33616091918945,74.63232092285156,74.92848092651367,75.22464093017578,75.52080093383789,75.8169609375,76.11312094116211,76.40928094482422
2024-08-21,72.21772030639649,72.50544030761719,72.7931603088379,73.08088031005859,73.3686003112793,73.6563203125,73.9440403137207,74.23176031494141
2024-08-22,73.30204214477538,73.59408215332031,73.88612216186523,74.17816217041016,74.47020217895508,74.76224218750001,75.05428219604492,75.34632220458984
2024-08-23,75.1293218383789,75.42864184570313,75.72796185302734,76.02728186035156,76.32660186767578,76.625921875,76.92524188232422,77.22456188964844
2024-08-26,77.7296781616211,78.03935815429688,78.34903814697266,78.65871813964844,78.96839813232423,79.27807812500001,79.58775811767579,79.89743811035156
2024-08-27,75.83211877441406,76.13423876953125,76.43635876464843,76.73847875976563,77.04059875488281,77.34271875,77.64483874511718,77.94695874023438
2024-08-28,74.81807662963867,75.11615661621094,75.4142366027832,75.71231658935547,76.01039657592773,76.3084765625,76.60655654907227,76.90463653564453
2024-08-29,76.21364367675781,76.51728369140625,76.82092370605469,77.12456372070312,77.42820373535156,77.73184375,78.03548376464843,78.33912377929688
2024-08-30,73.84420306396484,74.13840307617187,74.43260308837891,74.72680310058594,75.02100311279297,75.315203125,75.60940313720704,75.90360314941407
2024-09-03,70.62135632324218,70.90271630859375,71.18407629394531,71.46543627929688,71.74679626464844,72.02815625,72.30951623535157,72.59087622070312
2024-09-04,69.47679693603516,69.75359692382813,70.0303969116211,70.30719689941407,70.58399688720704,70.860796875,71.13759686279298,71.41439685058594
2024-09-05,69.42660153198243,69.70320153808593,69.97980154418946,70.25640155029296,70.53300155639648,70.8096015625,71.08620156860351,71.36280157470704
2024-09-06,67.9406781616211,68.21135815429687,68.48203814697266,68.75271813964844,69.02339813232422,69.294078125,69.56475811767578,69.83543811035156
2024-09-09,68.98483908081054,69.25967907714843,69.53451907348632,69.80935906982423,70.08419906616211,70.3590390625,70.63387905883789,70.90871905517578
2024-09-10,66.013,66.276,66.539,66.802,67.065,67.328,67.59100000000001,67.854
2024-09-11,67.57923754882813,67.8484775390625,68.11771752929688,68.38695751953125,68.65619750976563,68.9254375,69.19467749023438,69.46391748046875
2024-09-12,69.24588122558593,69.52176123046875,69.79764123535156,70.07352124023437,70.34940124511719,70.62528125,70.90116125488281,71.17704125976563
2024-09-13,68.92460153198242,69.19920153808594,69.47380154418946,69.74840155029297,70.02300155639648,70.2976015625,70.57220156860352,70.84680157470703
2024-09-16,70.37035632324219,70.65071630859374,70.93107629394531,71.21143627929688,71.49179626464844,71.77215625,72.05251623535156,72.33287622070313
2024-09-17,71.47476245117187,71.7595224609375,72.04428247070312,72.32904248046876,72.61380249023438,72.8985625,73.18332250976563,73.46808251953125
2024-09-18,71.19364367675782,71.47728369140626,71.76092370605468,72.04456372070312,72.32820373535156,72.61184375,72.89548376464845,73.17912377929687
2024-09-19,72.23779693603515,72.52559692382813,72.8133969116211,73.10119689941406,73.38899688720703,73.67679687500001,73.96459686279297,74.25239685058594
2024-09-20,72.20767816162109,72.49535815429688,72.78303814697266,73.07071813964843,73.35839813232423,73.646078125,73.93375811767578,74.22143811035157
2024-09-23,70.65148275756836,70.93296276855469,71.21444277954102,71.49592279052735,71.77740280151367,72.0588828125,72.34036282348633,72.62184283447266
2024-09-24,71.84623754882813,72.1324775390625,72.41871752929687,72.70495751953125,72.99119750976563,73.2774375,73.56367749023438,73.84991748046875
2024-09-25,69.96876245117187,70.2475224609375,70.52628247070312,70.80504248046876,71.08380249023438,71.3625625,71.64132250976563,71.92008251953125
2024-09-26,67.9406781616211,68.21135815429687,68.48203814697266,68.75271813964844,69.02339813232422,69.294078125,69.56475811767578,69.83543811035156
2024-09-27,68.45272030639649,68.72544030761719,68.9981603088379,69.2708803100586,69.54360031127929,69.8163203125,70.0890403137207,70.3617603149414
2024-09-30,68.44267816162109,68.71535815429688,68.98803814697266,69.26071813964843,69.53339813232422,69.806078125,70.07875811767579,70.35143811035157
2024-10-01,70.1093218383789,70.38864184570312,70.66796185302735,70.94728186035157,71.22660186767578,71.505921875,71.78524188232421,72.06456188964845
2024-10-02,70.38039846801757,70.66079846191407,70.94119845581055,71.22159844970703,71.50199844360351,71.7823984375,72.06279843139649,72.34319842529297
2024-10-03,74.00483908081054,74.29967907714844,74.59451907348632,74.88935906982422,75.18419906616211,75.47903906250001,75.77387905883789,76.06871905517578
2024-10-04,74.67751724243163,74.97503723144531,75.27255722045898,75.57007720947266,75.86759719848632,76.1651171875,76.46263717651367,76.76015716552735
2024-10-07,77.44855938720703,77.75711938476563,78.06567938232422,78.37423937988281,78.68279937744141,78.991359375,79.29991937255859,79.6084793701172
2024-10-08,73.86427969360352,74.15855969238281,74.45283969116211,74.74711968994141,75.0413996887207,75.3356796875,75.62995968627929,75.9242396850586
2024-10-09,73.53295785522461,73.82591784667969,74.11887783813476,74.41183782958984,74.70479782104492,74.9977578125,75.29071780395508,75.58367779541015
2024-10-10,76.15339846801758,76.45679846191406,76.76019845581055,77.06359844970703,77.36699844360352,77.6703984375,77.97379843139649,78.27719842529297
2024-10-11,75.86223754882812,76.1644775390625,76.46671752929687,76.76895751953126,77.07119750976562,77.37343750000001,77.67567749023438,77.97791748046875
2024-10-14,74.12532183837891,74.42064184570313,74.71596185302734,75.01128186035156,75.30660186767578,75.601921875,75.89724188232422,76.19256188964845
2024-10-15,70.8623218383789,71.14464184570312,71.42696185302735,71.70928186035157,71.99160186767578,72.273921875,72.55624188232422,72.83856188964845
2024-10-16,70.67155938720703,70.95311938476563,71.23467938232422,71.51623937988282,71.79779937744141,72.079359375,72.3609193725586,72.64247937011719
